user,firend
user 1,friend 1
1,223
2,14
3,325
3,119
7,203
7,98
7,21
9,109
10,342
10,106
10,31
13,250
14,230
16,304
16,106
21,146
22,340
22,280
22,161
25,329
25,66
26,136
26,31
27,171
27,106
29,239
30,324
31,315
31,260
34,508
38,148
39,203
39,67
40,313
40,170
41,307
45,203
45,119
54,342
54,280
54,236
57,173
57,169
59,303
59,276
62,291
62,134
65,272
66,211
67,238
67,133
69,283
69,272
72,207
76,276
79,345
79,313
79,280
79,203
79,199
80,322
82,186
83,240
84,113
85,325
85,184
86,263
94,270
98,334
100,277
103,212
104,341
104,170
105,113
107,2813
107,2511
107,2199
107,2054
107,1932
107,677
107,479
108,134
109,338
109,235
109,128
111,116
117,297
119,134
120,142
122,127
123,325
123,277
125,213
127,134
128,344
128,342
128,277
128,200
129,158
129,136
130,280
130,224
132,302
134,303
134,224
136,2610
136,2555
136,2300
136,2163
136,2140
140,220
141,285
141,185
142,294
146,194
151,343
156,271
159,297
163,323
169,176
170,238
176,323
176,248
178,276
184,300
185,339
185,303
186,260
186,212
188,331
199,234
203,222
211,303
214,310
217,269
221,334
223,323
223,257
232,237
237,304
238,331
239,248
249,303
258,322
261,341
261,308
270,332
270,315
272,332
272,315
276,342
277,295
288,329
290,345
300,309
304,338
304,329
309,346
315,332
325,332
348,1545
350,537
350,461
350,425
352,561
352,497
352,438
352,425
352,395
353,1864
353,1808
353,1794
353,1761
353,1680
353,1429
353,1245
353,1236
353,1179
353,1009
353,361
354,525
354,420
355,580
355,391
357,504
359,500
360,593
360,566
360,538
360,527
360,430
360,392
361,504
362,566
362,409
362,408
363,1217
363,948
363,676
363,641
363,539
366,1743
366,1695
366,1526
366,1429
366,948
366,652
366,560
366,478
366,440
366,398
368,1374
368,471
368,442
368,373
369,570
369,546
370,1320
371,558
372,565
372,504
373,1808
374,539
374,493
374,471
374,423
375,492
375,423
375,400
376,1679
376,1012
376,915
376,654
376,433
378,1808
378,1645
378,1565
378,569
378,545
378,489
378,479
378,445
378,402
381,561
385,526
387,526
388,683
388,494
388,395
389,1807
389,1373
389,420
390,428
391,1155
391,683
391,558
391,510
391,471
391,416
392,1645
392,1425
392,646
392,471
392,445
394,596
394,548
394,445
395,570
395,516
397,568
398,566
400,673
400,560
400,555
400,494
400,481
400,471
402,606
402,503
402,481
403,450
404,1878
404,1223
404,641
404,434
405,544
405,500
405,407
407,434
407,419
408,1631
408,543
408,497
408,421
409,553
410,506
410,497
410,455
412,1217
412,654
412,511
412,445
414,1671
414,425
415,1574
415,544
415,511
415,497
415,434
416,559
417,591
418,546
418,524
419,523
419,515
419,465
419,444
420,1878
420,1565
420,1536
420,546
420,510
421,539
421,511
421,485
421,456
421,430
422,616
422,524
422,514
423,487
423,455
425,604
425,493
425,490
425,458
425,438
426,543
426,538
426,508
426,502
426,457
428,1763
428,1633
428,1514
428,968
428,635
428,437
429,543
430,1545
430,1095
430,527
431,1408
431,1122
431,671
432,1536
432,1425
432,1320
434,567
435,528
435,508
436,639
436,538
436,460
442,517
442,496
444,1692
444,482
445,536
446,1080
446,566
446,545
446,540
449,516
449,483
450,565
450,510
450,491
452,683
452,651
452,568
452,542
452,515
456,542
458,488
459,508
460,561
461,1408
461,573
461,537
461,534
462,537
463,495
465,1630
465,548
470,510
470,475
471,542
473,547
473,487
473,475
474,520
474,483
475,1766
475,1616
475,1490
475,1420
475,1343
475,1324
475,1013
475,505
475,495
479,1122
479,543
479,495
481,549
481,482
482,610
482,528
483,1704
483,645
483,512
484,1861
484,1831
484,1658
484,1526
484,1259
484,1104
484,1006
484,980
484,604
484,535
489,515
490,556
491,651
492,521
493,1870
495,669
495,604
495,556
496,1487
496,1349
496,527
497,1677
497,1549
497,604
497,522
500,1536
500,1080
502,514
502,503
506,1645
506,1374
506,556
506,533
507,554
508,565
508,561
508,558
510,614
511,645
511,567
512,669
512,641
512,620
513,547
513,521
514,1223
514,634
514,601
514,535
514,522
515,526
516,1013
517,1885
517,1790
517,1427
517,1001
517,567
520,936
520,614
520,560
520,555
522,560
523,1320
523,651
523,549
524,654
526,1891
526,1877
526,1789
526,1646
526,1622
526,1570
526,1554
526,1520
526,1471
526,1255
526,1142
526,1109
526,1040
527,1313
527,641
528,645
528,531
530,555
531,556
536,1114
538,1645
538,1014
538,1001
538,645
540,563
542,1878
542,1844
542,1114
542,669
542,574
543,554
544,1300
544,1179
544,567
544,546
545,1767
553,682
553,580
555,644
555,567
556,645
557,610
559,1512
559,565
560,604
561,1514
561,645
561,634
561,614
561,609
561,590
563,1595
563,961
563,912
563,669
565,1673
566,1729
566,1687
566,1545
566,610
567,3551
573,655
576,665
579,614
580,1786
580,1475
580,1437
580,1222
580,1066
584,655
587,606
589,621
590,614
591,1679
591,1606
591,1574
596,1861
596,1691
596,1616
596,1604
596,1464
596,1352
596,1228
596,1109
596,1068
601,620
604,1767
604,1300
605,685
606,1770
606,1654
606,1504
606,1467
606,1367
606,1226
606,1164
611,672
612,618
614,1545
614,1148
617,641
617,636
619,672
621,631
627,628
629,1303
634,644
637,1777
637,1525
637,1431
637,1399
637,1244
637,1221
637,1126
637,1032
637,975
641,1813
641,1694
641,1686
641,1665
641,1531
641,1387
641,1248
641,1078
641,1012
641,946
641,669
644,685
644,677
646,676
649,1374
651,1876
651,1464
651,1258
656,1606
656,1514
657,684
666,685
669,1536
669,1349
688,794
688,721
690,845
690,794
690,711
690,698
693,816
695,728
695,708
696,815
696,769
696,765
696,733
696,720
697,880
697,779
697,773
698,760
698,741
703,724
706,836
706,826
706,813
706,777
712,829
713,799
713,797
715,766
718,740
719,808
719,730
722,830
722,817
722,754
724,849
726,758
726,727
727,745
728,831
728,766
730,838
731,854
731,770
731,764
734,772
737,821
737,807
739,784
741,783
745,831
747,784
748,827
748,813
751,780
752,845
752,783
752,756
754,850
754,842
754,819
755,821
758,853
761,769
762,815
762,777
762,764
764,799
765,824
770,838
772,838
772,778
776,810
777,823
781,880
781,844
793,823
795,828
798,805
803,835
804,845
804,836
808,814
809,842
809,824
810,849
810,817
813,830
817,847
820,842
820,836
823,890
823,869
827,840
829,843
833,839
844,846
849,890
851,856
