user,firend
user 1,friend 1
1,38
2,17
3,315
3,196
3,169
7,113
9,332
9,178
9,118
10,248
10,158
13,132
13,31
19,277
21,158
22,67
24,127
25,299
25,261
25,29
27,130
30,148
30,59
30,31
31,239
31,56
39,323
39,322
39,169
39,134
40,248
40,60
48,331
48,313
50,82
53,142
54,332
55,148
55,72
56,57
59,232
59,188
62,232
62,172
63,239
65,325
65,168
65,69
66,133
66,69
67,276
69,323
69,322
72,323
72,303
72,104
77,224
83,175
83,122
84,341
84,122
85,334
85,228
85,203
88,308
88,283
88,122
92,191
93,312
94,184
97,214
98,329
98,161
98,159
98,153
103,224
103,222
104,297
104,222
104,199
104,172
104,159
105,303
107,3361
107,520
107,507
107,385
109,261
111,140
113,156
113,130
118,334
118,169
128,161
130,186
132,342
132,271
134,231
136,2517
136,2512
136,2394
136,2387
136,2386
136,2338
136,2196
136,2108
136,2085
136,2082
136,252
138,319
141,170
144,262
144,214
156,315
158,223
161,212
168,248
169,325
169,284
170,298
172,315
175,312
175,239
176,236
184,185
186,338
186,250
186,232
186,231
189,324
197,202
199,331
199,297
203,323
208,322
211,298
224,323
230,333
231,334
231,297
231,295
231,272
231,257
232,277
235,236
236,239
238,290
248,331
248,303
252,339
260,323
260,308
260,277
269,318
277,296
277,278
279,310
284,325
290,315
291,311
297,332
317,322
323,324
344,345
348,1885
348,1692
348,1609
348,1029
348,1012
348,678
348,653
350,524
350,458
350,431
350,354
352,1374
352,392
353,1861
353,1785
353,1408
353,1400
353,1086
353,933
353,555
353,426
353,389
353,375
354,544
354,466
354,392
355,479
355,432
357,435
359,1767
359,561
360,645
360,500
360,492
361,504
361,458
361,413
361,392
362,553
362,525
362,431
363,1543
363,1454
363,1209
363,547
363,523
363,494
365,420
366,1324
366,1052
366,896
366,669
366,521
366,450
367,1320
367,1025
368,1122
368,492
369,651
369,500
370,644
370,556
370,541
370,391
370,389
371,392
372,497
372,449
373,1878
373,1357
374,452
374,442
374,400
375,559
376,1800
376,1506
376,541
378,536
378,413
378,408
378,402
379,386
385,438
387,549
387,496
387,473
388,1374
388,527
388,473
388,428
388,409
389,563
389,400
390,438
391,1349
391,1179
391,547
391,538
391,444
392,1870
392,930
392,511
395,1790
395,1740
395,653
395,494
395,462
396,522
397,1300
397,451
397,434
398,1778
398,451
400,1694
400,1113
