user,firend
user 1,friend 1
1,250
3,285
3,134
3,123
3,119
3,66
3,56
5,98
5,94
7,161
7,148
9,303
9,274
9,257
9,172
10,103
13,142
13,121
13,104
19,321
21,185
21,172
21,135
21,82
21,57
25,85
26,274
26,168
26,105
27,150
29,178
29,161
31,347
31,203
31,69
34,378
36,122
39,172
40,344
40,98
45,271
45,224
48,260
48,249
50,332
53,339
54,317
54,132
55,332
55,308
55,213
55,88
55,62
56,148
56,85
59,345
59,315
59,170
59,148
60,298
60,168
60,161
61,237
62,66
65,304
65,285
66,281
66,119
67,329
67,217
75,246
75,207
76,252
76,199
79,285
79,142
80,251
80,236
83,252
84,223
88,334
88,109
94,213
94,98
96,170
98,308
100,186
101,213
103,297
104,280
104,251
104,118
105,156
105,141
106,202
106,122
107,2250
107,479
107,119
108,297
108,239
109,341
109,242
109,238
109,231
109,136
111,116
118,297
118,169
119,250
122,222
126,221
128,324
128,323
128,303
128,188
128,165
129,161
130,290
130,236
132,332
132,322
132,307
133,346
133,313
133,261
134,136
136,2579
136,2372
136,2338
136,2334
136,2282
136,2151
136,2144
136,2110
136,1946
136,1940
136,323
142,270
148,211
151,343
156,185
158,311
158,271
158,200
159,329
164,178
165,339
168,311
169,203
169,200
172,324
172,322
184,302
186,314
186,288
186,232
187,330
188,313
188,235
203,303
212,265
222,291
224,283
229,339
235,304
236,332
237,323
238,277
257,317
266,277
268,342
271,341
271,303
274,281
297,341
299,320
313,334
325,345
348,1882
348,1679
348,1425
348,669
348,586
350,559
350,553
350,533
350,525
350,431
350,382
352,371
353,1763
353,1614
353,1600
353,1173
353,1113
353,458
353,397
354,553
354,444
354,423
354,363
355,1313
355,645
355,545
355,529
355,471
355,428
355,374
357,556
359,502
359,488
359,363
360,610
360,465
361,417
363,1773
363,1611
363,1429
363,1284
363,1259
363,1210
363,523
363,504
363,391
365,497
366,1638
366,646
366,521
366,429
366,398
366,375
367,614
367,570
367,466
368,1778
368,570
368,482
368,452
368,436
369,370
370,570
370,513
370,394
371,495
372,559
372,555
372,487
372,398
373,1763
373,1070
373,618
373,549
373,409
374,1446
374,538
374,493
375,1025
375,473
376,1740
376,679
376,445
378,1631
378,1358
378,1357
378,554
378,385
387,426
387,423
387,409
387,396
388,1767
388,1400
388,1358
388,1122
388,651
388,606
388,484
388,427
389,1536
389,1080
389,525
390,400
391,1844
391,1744
391,1114
392,540
392,502
392,498
394,579
394,526
394,493
394,423
395,500
395,418
396,452
396,404
397,645
397,522
397,425
397,415
398,1778
398,483
400,1778
400,565
400,479
400,457
402,1740
402,1673
402,683
402,580
402,526
402,489
402,431
403,502
403,474
403,432
404,1122
404,438
404,417
405,558
405,481
407,412
408,601
408,558
409,558
409,524
410,545
410,542
410,513
410,506
412,425
413,425
414,1479
414,1400
414,1237
414,538
415,570
416,472
417,1679
417,1574
417,512
418,527
418,429
419,1744
419,512
419,511
419,510
419,507
419,463
419,457
420,1872
420,1529
420,544
420,460
421,556
421,513
421,511
421,509
421,462
422,580
422,479
423,1606
423,1155
423,494
423,471
425,504
425,463
426,651
426,520
427,512
428,1709
428,521
430,558
430,531
430,520
431,586
431,496
432,1080
434,1740
434,676
434,542
434,473
435,549
436,1720
436,1122
436,502
437,557
442,533
442,526
444,601
444,542
445,591
446,460
449,531
449,465
450,514
450,510
451,460
451,455
452,471
452,456
455,554
455,526
456,504
456,481
458,604
458,580
458,547
458,506
460,651
460,526
460,502
462,1320
463,606
465,1313
465,574
465,497
469,537
470,570
470,523
471,504
471,497
473,1358
473,1025
473,614
473,563
474,614
475,1770
479,1543
481,1767
481,535
481,525
481,515
483,1832
483,1550
483,1334
483,1241
483,1129
483,547
484,1826
484,1685
484,1578
484,1446
484,1226
484,980
484,925
484,553
485,506
487,570
487,567
487,535
487,516
488,560
488,537
490,591
492,1679
492,653
493,1358
493,563
493,548
494,566
494,539
494,527
495,538
496,563
496,502
497,514
498,565
500,1673
500,1300
502,529
503,1122
506,1122
506,1095
506,569
506,531
507,1616
507,591
507,569
507,518
508,553
510,614
510,557
510,523
511,1740
511,645
513,570
513,531
514,1358
514,601
515,1671
515,1397
515,1113
515,598
