user,firend
user 1,friend 1
1,191
1,118
2,28
3,298
3,31
5,211
5,113
7,26
9,268
9,165
9,126
9,88
10,325
10,103
10,72
13,39
16,40
19,20
21,341
21,156
25,129
26,221
26,82
29,239
30,341
30,142
30,60
31,260
31,246
31,87
34,415
39,246
40,79
41,149
45,223
50,338
53,187
54,277
55,338
55,224
56,130
56,69
57,94
59,236
59,199
61,240
62,105
63,272
63,118
63,104
65,129
67,250
67,125
69,203
69,185
72,324
72,269
72,261
72,236
72,159
72,121
75,250
75,223
75,136
79,238
80,199
82,322
82,304
82,303
82,176
82,171
85,334
85,329
88,277
88,119
98,175
103,324
103,123
104,311
104,265
104,250
104,224
104,185
104,130
105,208
105,156
107,1947
107,446
109,223
109,212
109,199
109,172
109,128
109,123
111,226
113,332
113,248
113,212
118,318
119,322
119,211
119,207
119,186
122,347
123,345
124,267
127,297
128,304
130,299
130,186
132,339
132,302
132,297
133,334
134,212
135,139
136,2293
136,2215
136,2062
136,1957
136,1947
136,290
140,226
140,151
141,231
141,185
146,203
148,303
149,310
150,231
151,226
153,304
156,185
158,347
159,300
159,261
165,224
165,172
178,239
184,194
185,314
185,303
185,224
197,324
199,295
200,258
203,340
204,322
206,280
207,323
208,221
212,223
224,239
227,321
229,280
231,334
238,288
248,345
250,265
258,332
258,322
258,274
260,315
263,277
270,272
271,346
271,344
274,284
280,294
285,297
285,295
290,324
297,304
300,309
302,320
308,311
323,331
323,325
324,339
348,1878
348,1223
350,444
350,422
350,391
350,378
352,1114
352,560
352,526
352,363
353,1910
353,1828
353,1462
353,1128
353,1094
354,417
355,512
355,422
355,398
355,366
357,449
359,676
359,510
359,434
359,410
359,373
360,528
360,451
361,382
362,370
363,1565
363,1290
363,1246
363,1121
363,1104
363,653
363,652
363,496
363,471
363,429
363,400
363,391
366,1744
366,1250
366,537
366,442
366,367
367,1744
367,1692
367,1113
367,561
367,496
367,423
367,408
368,488
369,421
370,1358
370,1237
370,554
370,510
370,444
372,561
372,452
372,395
373,652
373,469
374,1512
374,1179
374,511
374,388
374,385
375,559
375,487
375,460
376,1490
376,430
378,1358
378,609
378,569
378,565
378,444
385,1425
385,414
385,412
387,610
387,580
387,553
387,478
388,1318
388,604
388,535
388,531
388,402
389,1876
389,1694
390,557
390,439
391,1545
391,1142
391,560
391,523
391,432
391,398
392,558
392,434
394,669
394,653
394,483
394,473
395,434
397,496
397,473
397,451
398,402
400,1313
400,541
400,521
400,483
402,637
402,620
402,410
403,483
404,651
404,570
404,548
404,516
405,435
405,430
407,418
408,1870
408,1645
408,565
408,481
409,606
410,524
410,492
412,1400
413,479
413,432
414,1001
414,896
414,523
414,487
414,450
414,417
415,487
416,482
416,469
417,1113
417,651
417,614
417,471
417,423
418,548
418,434
419,515
420,1631
420,1604
420,1543
420,1514
420,1464
420,1233
420,485
420,480
421,434
422,666
422,527
422,493
423,1012
423,565
425,527
426,500
428,1709
428,976
428,629
428,580
428,579
431,673
431,523
431,478
431,451
432,1692
432,669
432,606
432,568
432,565
434,525
434,444
435,534
436,1565
436,1514
436,670
436,565
436,538
436,471
436,462
437,524
438,936
438,590
438,570
438,531
439,1487
439,504
439,488
439,469
440,548
440,452
444,492
445,614
445,448
446,1692
446,559
449,546
450,520
452,1767
452,1574
455,637
455,554
456,587
456,519
456,510
456,488
458,492
460,525
460,471
461,667
461,580
462,465
463,556
463,510
465,1512
465,1226
465,1122
465,1114
465,644
465,639
469,566
470,475
471,517
471,502
473,507
475,1807
475,1699
475,1235
475,526
477,569
477,551
478,669
479,1210
479,591
479,521
479,487
481,557
482,1122
482,601
483,1404
483,1352
483,547
483,495
484,1878
484,1811
484,1517
484,1355
484,1294
484,1290
484,1271
484,569
484,545
484,542
484,505
487,489
488,490
492,1464
492,1349
493,580
496,646
496,593
497,1870
497,1374
500,1673
500,641
503,637
504,525
506,669
506,565
508,528
510,523
513,1606
513,1473
513,1397
514,651
515,1514
515,1435
515,1427
515,1313
515,1025
517,1800
517,1070
519,560
519,525
520,1778
520,601
522,543
523,535
523,528
524,1767
524,580
525,1536
525,1427
525,1358
525,962
525,651
526,1881
526,1842
526,1810
526,1757
526,1623
526,1612
526,1369
526,1130
527,1487
527,543
528,604
531,580
534,546
536,542
537,1095
538,1507
538,1382
538,1334
538,1086
539,637
539,561
542,1740
544,1122
544,610
544,565
545,1536
545,1313
546,1358
549,566
556,1487
556,596
557,604
557,566
558,609
561,1882
561,1870
563,1897
563,1549
563,1300
563,970
563,930
563,913
563,673
563,666
566,1300
566,1268
566,673
567,936
567,569
580,1871
580,1545
580,1536
580,1012
584,588
589,598
591,1871
591,1122
591,614
592,604
596,1595
596,1472
596,1350
596,1158
596,1018
596,988
596,622
604,1828
604,1237
606,1791
606,1763
606,1630
606,1541
606,1385
606,1377
606,1359
606,1351
614,1882
614,1694
614,1616
619,680
619,664
623,678
629,917
637,1502
637,1454
637,1282
637,1237
637,1072
637,1015
639,1679
639,936
639,664
641,1855
641,1832
641,1820
641,1740
641,1576
641,1557
641,1112
641,975
641,948
644,653
649,1790
651,1870
651,1602
651,1304
687,818
687,698
688,784
688,781
688,779
688,708
689,822
695,723
696,831
696,779
697,784
697,722
698,835
698,834
698,706
700,845
701,752
703,878
703,803
705,793
711,831
711,782
713,753
714,805
715,803
718,772
719,767
720,768
721,818
722,834
722,778
722,766
723,823
724,845
724,756
725,768
726,739
727,837
730,814
737,766
737,754
738,828
738,815
739,826
740,780
741,809
742,822
745,826
745,783
746,804
746,784
748,799
753,828
754,769
754,766
754,764
755,847
755,759
758,805
760,835
761,817
762,795
765,769
766,844
766,831
766,786
771,784
773,800
779,820
780,798
780,787
782,806
783,805
787,853
787,830
793,840
794,847
794,820
794,813
794,810
799,815
800,863
807,831
809,838
810,820
812,845
812,838
813,827
815,818
819,869
823,845
823,829
824,850
827,890
827,843
829,839
831,835
837,838
840,853
844,847
848,854
848,853
857,3667
857,3633
857,3618
862,3873
862,3596
865,3586
896,1727
896,1569
896,1512
896,1451
896,1139
896,1099
897,1879
897,1845
897,1717
897,1641
897,1377
897,1028
897,920
898,1893
898,1624
898,1583
898,1412
898,1281
898,1204
900,1783
900,1583
900,1396
900,1325
901,1424
902,1728
902,1229
903,1802
905,1699
906,1839
906,1793
906,1791
906,1750
906,1389
906,1289
906,980
906,972
906,934
907,1804
907,1746
907,1643
907,1078
908,1023
913,1805
913,1756
913,1752
913,1730
913,1609
913,1517
913,1460
913,1321
913,1280
913,932
914,1894
914,1729
914,1688
914,1349
914,1095
915,1716
915,1490
915,917
916,1761
916,1723
916,1671
916,1639
916,1602
916,1539
916,1444
916,1340
916,1272
916,1135
916,1123
916,1073
917,1861
917,1628
917,1358
917,1357
919,1638
919,1404
919,1019
919,957
920,1894
920,1619
920,1329
920,1059
921,1707
921,1662
921,1532
921,1488
921,1370
921,1327
921,1242
921,923
922,1911
922,1689
922,1584
922,1181
922,1173
922,1083
924,1904
924,1785
924,1759
924,1667
925,1707
925,1163
926,1765
926,1528
926,1467
926,1181
926,1146
927,1879
927,1839
927,1804
927,1735
927,1632
927,1538
927,1407
927,1296
927,968
929,1098
930,1824
930,1013
931,1540
931,1497
931,1473
932,1737
932,1662
932,1652
932,1551
932,1312
932,1267
