user,firend
user 1,friend 1
1,208
3,252
3,232
7,280
7,272
9,236
9,98
10,161
10,40
21,222
21,213
21,45
22,334
22,315
22,104
25,341
25,109
26,341
26,120
26,87
29,170
29,65
30,320
30,285
31,311
31,265
31,257
31,239
34,430
38,104
40,303
40,261
45,62
48,260
48,207
50,308
51,65
53,199
54,191
54,128
55,66
56,148
58,904
59,298
59,232
59,170
60,345
60,329
60,128
61,259
62,314
62,284
62,126
63,322
63,188
65,260
65,142
66,169
75,158
76,141
79,224
80,254
82,250
82,142
84,170
85,334
85,231
85,186
88,302
88,118
92,322
92,126
94,329
94,224
94,139
104,276
104,257
107,2814
107,570
107,536
107,485
107,432
107,373
107,370
109,217
109,146
113,322
113,196
113,164
113,161
119,238
122,302
122,270
122,126
123,203
123,170
127,300
127,280
128,338
128,161
130,170
132,345
133,258
134,270
136,2627
136,2415
136,2396
136,2165
136,2151
136,1958
136,1577
136,301
136,291
136,200
137,144
141,169
142,232
146,347
146,199
152,195
153,188
158,316
158,285
159,313
161,342
161,280
161,272
161,251
161,224
165,339
165,203
168,325
168,322
169,344
169,331
169,325
169,290
170,248
172,188
173,513
174,214
176,274
176,223
185,339
185,211
186,257
187,235
189,200
199,272
199,249
200,338
203,274
213,304
221,276
223,324
227,237
229,331
229,295
234,280
235,308
235,284
239,334
239,332
239,320
242,285
248,325
258,322
265,322
268,283
268,272
280,342
283,332
295,338
313,331
329,339
331,334
348,1661
348,1574
348,1543
348,1475
348,1358
348,1300
348,1032
348,645
349,428
350,480
350,475
350,402
350,353
352,548
352,545
352,417
353,1801
353,1730
353,1238
353,512
353,426
354,562
354,559
354,538
354,477
355,425
357,549
357,540
359,450
359,413
360,634
360,536
360,413
362,479
362,419
363,1763
363,1650
363,1435
363,1268
363,1025
363,965
363,426
363,425
363,413
365,537
366,1095
366,1052
366,683
367,1673
367,479
367,429
367,395
368,1514
368,557
368,551
368,544
369,426
369,376
370,1616
370,1574
370,504
370,389
372,538
373,1543
373,1408
373,1025
373,574
373,493
373,452
373,449
373,445
374,538
374,508
374,448
374,427
374,398
375,1543
375,559
376,1574
376,1508
376,1500
376,1099
376,1062
376,462
378,1490
378,1277
378,1114
378,936
378,525
378,425
378,419
378,395
382,553
385,669
385,538
385,451
385,432
385,425
387,601
387,515
388,1673
388,976
388,645
388,427
389,1062
389,513
389,500
391,536
391,415
392,569
394,1740
394,428
394,420
395,641
395,503
395,450
395,424
397,1487
398,495
400,1155
400,936
400,548
400,521
400,496
402,1155
402,526
403,483
403,463
404,1545
404,414
405,683
405,516
405,421
407,548
409,519
410,553
410,492
410,491
412,1616
412,540
414,1654
414,1011
414,560
414,543
414,504
414,463
414,445
415,461
415,431
416,604
416,527
416,507
416,439
417,1313
417,525
418,567
418,560
419,1237
419,962
419,545
419,496
419,463
419,426
420,1724
420,1422
420,1313
420,1179
420,559
421,530
421,497
421,480
422,626
422,616
422,510
423,641
423,446
425,430
428,1766
428,1475
428,1427
428,1223
428,537
428,464
430,1001
431,1512
431,518
431,510
431,473
432,1777
432,1536
432,676
434,513
436,1574
436,1400
436,670
436,526
436,482
436,480
436,439
438,930
438,637
439,1374
439,515
439,489
439,457
440,556
442,484
444,484
445,601
446,1543
446,559
446,513
448,543
450,565
452,646
456,526
456,477
458,546
460,936
460,526
460,513
460,511
461,1001
461,673
461,557
461,537
461,535
461,491
462,542
462,511
463,683
463,521
465,563
466,507
471,651
471,560
471,558
471,510
471,500
471,494
473,606
473,547
474,556
475,1543
475,1268
475,673
475,669
479,556
479,495
480,500
481,1313
483,1885
483,1884
483,1699
483,1322
483,1296
483,1275
483,1246
483,1190
483,1067
483,1049
484,1878
484,1729
484,1622
484,1613
484,1323
484,1288
484,1153
484,641
485,513
489,604
490,563
492,1545
492,630
492,523
493,1320
494,570
495,511
496,1897
496,1237
496,683
