user,firend
user 1,friend 1
0,1549
1,342
1,224
1,204
1,141
5,249
5,239
5,21
13,142
13,29
14,111
16,67
17,175
21,329
21,172
21,118
24,88
25,345
25,314
25,82
29,304
29,113
30,341
34,508
35,68
38,199
38,152
39,229
40,314
40,104
41,149
45,113
48,118
49,205
50,213
50,200
51,224
53,75
55,332
56,246
59,236
61,240
62,238
62,128
62,113
63,280
63,67
65,250
66,165
67,329
67,85
73,260
75,109
75,103
76,323
79,283
80,254
82,280
83,158
84,271
84,238
84,118
85,257
85,212
85,141
85,128
85,122
87,314
88,141
100,186
103,250
105,203
106,239
107,2598
107,524
107,444
107,436
107,402
107,392
109,258
113,323
113,170
113,118
118,315
119,172
119,133
120,200
122,331
122,212
122,207
123,223
123,136
124,211
125,236
126,302
128,329
130,231
134,224
136,2567
136,2406
136,2396
136,2329
136,2244
136,2176
136,2057
136,1962
136,340
136,301
136,251
140,149
142,288
146,297
146,239
148,290
148,169
156,290
156,271
158,249
159,303
163,325
165,197
167,326
169,342
169,284
172,258
173,496
173,394
175,315
176,313
176,203
178,304
184,196
186,313
186,295
186,258
188,276
194,213
197,325
199,249
200,347
200,314
200,291
200,261
200,212
203,224
207,332
207,308
211,221
213,329
213,252
222,298
223,258
229,271
231,295
232,297
232,265
235,342
236,341
238,332
238,250
239,345
246,345
246,332
248,285
249,325
269,284
274,297
285,334
290,315
291,322
291,303
291,298
322,325
339,341
348,1864
348,646
350,516
350,405
350,359
352,425
353,1794
353,1479
353,1408
353,1226
353,489
353,405
353,375
354,683
354,546
354,407
355,563
355,482
355,444
355,362
357,523
357,440
357,439
359,458
359,450
360,591
360,503
360,431
361,423
362,527
362,388
362,363
363,1630
363,1565
363,1192
363,1020
363,420
365,527
366,1674
366,917
366,537
366,422
366,419
366,398
367,567
367,394
368,488
373,653
373,445
374,1870
374,560
374,528
374,519
374,423
375,465
376,1901
376,1870
376,1732
376,1671
376,1543
376,1540
376,1250
376,529
376,512
376,508
378,1487
378,1113
378,667
378,490
378,470
378,425
378,413
378,407
378,381
379,498
382,565
383,559
387,431
388,669
388,645
389,1781
389,964
389,943
389,538
389,531
390,634
390,417
391,1881
391,1142
392,536
392,451
392,410
392,402
394,465
395,535
395,416
396,543
396,482
397,604
397,555
397,503
397,502
397,412
398,1025
400,551
402,503
402,449
403,520
404,1397
404,458
405,432
407,486
408,1740
408,542
410,1374
412,618
412,429
413,563
413,436
414,1716
414,1694
414,1179
414,511
414,507
414,503
415,566
415,504
415,425
415,419
417,1631
417,637
417,548
417,498
417,440
417,432
418,517
419,1109
419,641
419,512
420,645
420,549
420,438
421,546
422,1645
422,625
422,436
423,1408
423,679
423,544
423,483
423,434
425,431
426,459
427,606
427,523
428,1348
430,528
430,521
430,517
430,446
431,1374
431,528
431,519
432,604
432,487
433,546
433,457
434,444
435,519
436,1155
437,555
438,631
438,569
438,557
438,494
438,479
439,515
440,651
442,513
442,508
442,488
442,463
444,1113
444,568
444,553
444,535
444,522
446,513
448,492
455,503
455,502
455,458
456,532
456,521
457,480
459,509
460,666
461,1897
461,1446
461,496
462,1778
462,1694
462,514
463,571
463,549
463,466
465,539
466,510
469,565
469,538
469,509
471,525
475,1740
475,1631
475,1565
475,1400
475,512
475,493
479,1778
479,1313
479,580
479,500
480,504
481,570
481,568
482,1313
482,560
482,544
482,519
483,1621
483,1423
483,1417
483,1223
483,981
483,980
483,968
483,934
484,1811
484,1717
484,1086
491,558
492,1763
492,1487
492,1018
493,1744
493,1631
493,1408
496,1778
496,504
496,500
497,553
497,514
500,1358
500,1148
500,544
503,634
503,523
506,526
507,976
507,567
508,604
508,514
510,522
510,514
511,1616
511,651
513,968
514,1740
515,1313
515,592
515,569
515,556
515,544
517,1767
517,1300
517,968
517,948
517,614
517,567
517,547
520,1912
520,555
520,537
523,587
523,542
524,1012
524,976
525,1514
525,1400
526,1878
526,1877
526,1850
526,1819
526,1700
526,1685
526,1570
526,1399
526,1004
527,1114
527,569
527,566
531,556
537,601
538,1766
538,1531
542,1695
542,1397
542,1318
542,1237
542,1210
544,1332
553,1179
555,651
555,562
556,630
558,560
559,1897
559,1408
559,1210
559,930
560,683
560,568
561,1313
561,620
563,1766
563,1023
563,977
563,580
566,1540
566,1473
567,3551
567,3530
567,1374
567,614
573,655
575,625
575,603
580,1783
580,1420
580,1067
580,917
580,676
589,598
590,622
591,1766
591,1671
591,1490
591,1237
596,1563
596,1429
596,1416
596,1300
596,1122
596,1113
596,1057
596,1049
596,902
601,1790
604,905
604,619
606,1686
606,1333
609,633
614,1155
618,629
626,685
629,1729
629,1179
629,936
630,637
637,1899
637,1878
637,1740
637,1611
637,1483
637,1444
637,1402
637,1158
637,1006
641,1800
641,1786
641,1563
641,1525
641,1155
641,1095
645,680
651,1249
651,1155
651,1095
656,1155
666,685
669,1512
669,1436
683,1357
683,684
686,878
687,705
688,831
689,822
693,813
694,819
695,849
695,748
696,757
697,880
698,748
701,708
703,713
703,706
705,856
705,840
706,842
706,827
708,783
711,826
711,760
711,754
713,804
713,797
714,791
716,758
718,769
719,741
720,842
720,810
720,783
722,724
723,819
726,838
726,761
727,829
727,823
727,785
728,848
729,807
731,818
734,810
734,792
736,752
739,843
741,851
741,792
745,846
745,843
745,840
745,769
748,772
750,783
751,846
754,880
