user,firend
user 1,friend 1
3,169
9,339
9,121
10,322
13,294
16,40
17,293
17,230
19,144
19,20
22,82
25,344
25,208
25,123
25,100
25,66
28,111
30,291
30,122
30,80
31,284
31,261
34,400
34,202
36,329
39,122
39,82
40,285
40,161
48,329
48,254
48,176
48,136
51,168
51,76
53,252
54,249
54,128
55,132
55,66
58,3418
59,324
59,277
59,142
59,60
60,277
62,158
62,118
63,200
65,246
67,276
67,148
67,77
69,212
75,291
79,291
80,340
80,272
80,254
82,200
82,161
82,142
84,252
85,169
87,304
92,285
93,116
96,315
96,188
98,156
101,196
104,272
104,248
104,235
105,203
106,252
106,185
106,164
107,514
107,482
107,432
107,373
109,224
109,217
111,116
113,222
113,208
117,133
118,247
118,130
122,130
123,344
123,199
124,252
125,163
126,339
128,246
128,212
130,299
130,252
133,318
133,297
133,148
134,345
136,2603
136,2480
136,2476
136,2462
136,2345
136,2163
136,2087
136,2002
136,1947
136,313
141,212
142,208
146,260
146,199
146,185
148,325
148,323
150,176
153,236
158,345
158,280
159,298
161,332
161,211
161,165
164,185
165,258
168,325
168,185
169,323
169,311
169,290
169,265
170,291
172,188
173,461
173,431
186,298
186,204
200,303
203,248
203,229
204,308
208,304
211,332
211,258
213,323
217,340
223,236
231,269
231,236
234,252
235,332
239,315
248,334
252,320
265,280
266,315
270,277
272,334
272,322
274,322
276,280
280,331
285,325
288,325
300,330
308,313
315,331
315,330
332,341
332,339
341,342
348,1392
348,1142
348,1110
350,556
350,541
350,517
350,503
350,475
350,389
352,483
353,1751
353,1146
353,1011
353,536
353,508
353,474
353,421
353,415
353,396
353,371
354,488
354,391
355,527
355,374
357,484
359,412
360,563
360,515
360,475
361,410
362,417
363,1902
363,1801
363,1420
363,1366
365,400
366,1620
366,1529
366,1385
366,1294
366,957
366,673
367,641
367,510
367,482
367,417
368,1487
368,1446
368,637
369,541
369,510
369,449
370,634
370,398
370,389
372,405
373,656
373,610
373,509
374,536
374,494
374,479
374,455
375,1080
375,527
376,1222
376,1212
376,1094
376,649
376,455
376,404
378,1536
378,1114
378,606
382,527
382,514
382,481
382,428
382,402
383,517
385,439
387,555
387,431
389,1672
389,1306
389,944
389,567
389,494
390,1313
390,465
391,1767
391,555
391,520
391,452
391,402
392,458
392,445
392,439
392,415
394,1446
394,1374
395,1631
395,1565
395,1514
395,1357
395,1313
395,1114
395,1113
395,976
395,472
395,420
395,409
396,544
396,431
397,1300
397,641
397,500
397,495
397,403
400,442
402,427
403,620
404,1408
404,651
404,558
404,504
405,525
405,512
405,510
407,565
407,531
408,1446
409,676
409,434
410,544
410,517
410,488
410,442
410,435
412,657
412,502
413,526
413,438
414,1727
414,1720
414,1631
414,1324
414,565
414,545
414,507
414,495
414,415
415,651
415,549
416,542
416,452
416,431
417,1574
417,1487
417,1358
417,496
417,452
418,566
418,484
419,651
419,604
419,507
419,465
420,1878
420,1766
420,1744
420,503
421,567
421,521
421,492
421,484
421,434
422,487
423,1740
423,546
423,442
425,557
428,1599
428,1598
428,1529
428,1514
428,1349
428,1212
428,557
428,488
430,1878
431,1565
431,1427
431,1349
431,1300
431,535
432,1425
432,466
434,1844
434,1616
434,1114
434,540
436,1545
436,1192
436,495
436,446
437,494
438,1870
438,917
438,590
439,606
439,489
439,485
439,460
442,487
444,1122
444,606
444,543
445,676
445,544
445,483
446,1645
446,1095
446,669
446,566
446,479
451,496
451,455
452,669
452,561
455,503
456,1226
456,469
457,558
457,481
458,559
460,538
460,531
461,1122
461,614
461,601
462,537
462,514
463,490
463,482
465,596
466,489
469,556
471,535
472,537
473,669
473,563
475,1565
475,1364
475,1318
475,1210
475,913
475,673
479,1025
479,620
479,566
479,537
481,580
481,569
482,500
482,492
483,1813
483,1754
483,1540
483,1432
483,1316
483,1185
483,1021
483,584
483,548
483,536
483,519
484,1786
484,1744
484,1738
484,1709
484,1707
484,1647
484,1614
484,1519
484,1327
484,1288
484,1258
484,1175
484,1148
484,932
484,507
487,669
487,521
492,1740
492,1514
492,620
492,555
493,1113
493,540
494,1882
494,591
494,563
494,542
496,1844
496,1565
496,555
497,1475
497,930
500,1744
500,1408
500,1142
500,1114
502,1536
502,1358
503,651
503,604
503,545
506,1673
506,1114
507,522
508,1013
508,516
511,531
512,601
513,1878
513,1673
513,1671
513,1155
514,1878
514,610
517,1808
517,1682
517,1397
517,1217
517,560
518,569
519,565
519,525
520,1543
521,545
521,523
523,543
524,1574
524,1179
524,641
525,1692
525,1012
525,557
525,531
526,1855
526,1839
526,1508
526,1458
526,1388
526,1040
526,995
526,560
527,1313
527,570
527,569
527,544
531,544
535,683
537,604
538,1871
538,1526
538,1427
538,1113
538,1086
538,907
538,553
544,565
544,548
547,651
548,651
553,654
555,646
559,1740
559,1320
559,968
560,936
560,645
563,1751
563,1634
563,1504
563,586
565,566
566,1709
566,1428
566,957
566,644
574,592
575,597
580,1638
580,1268
580,1099
580,649
584,644
590,651
591,1018
595,628
596,1571
596,1459
596,1457
596,1257
596,1222
596,679
597,666
601,1824
601,1625
601,1464
604,679
604,646
606,1686
606,1667
606,1584
606,1545
606,1256
606,976
611,644
614,1318
614,1142
618,626
620,629
621,664
629,1425
631,633
637,1812
637,1550
637,1492
637,1391
637,1366
637,1258
637,1227
637,975
637,902
639,679
641,1525
641,1456
641,1418
641,1349
641,1348
645,1808
649,651
651,1813
651,1629
651,1455
651,1290
651,1189
664,678
666,669
687,848
687,800
687,770
688,715
688,706
693,780
693,761
694,850
694,783
696,759
700,737
700,723
701,772
701,715
704,713
706,759
706,747
706,715
708,834
709,797
710,726
710,722
711,719
713,803
713,771
713,754
716,783
716,758
718,756
719,753
719,730
720,836
722,822
722,810
723,805
726,842
727,844
727,792
727,773
727,745
728,850
728,815
729,800
729,769
731,823
733,766
736,834
736,829
737,845
737,844
737,770
739,848
739,847
739,748
741,766
743,786
744,747
745,844
745,826
745,763
751,824
752,786
754,755
756,795
762,856
763,810
766,774
768,829
769,829
771,815
773,838
774,829
774,780
778,829
780,827
781,821
782,823
783,842
784,847
788,796
795,800
800,890
805,845
807,837
813,847
814,837
815,840
817,826
823,888
824,846
824,845
828,869
842,849
843,844
847,849
848,849
849,890
857,3461
862,3873
871,3437
896,1878
896,1279
897,1831
897,1663
897,1584
897,1540
897,1371
897,1250
897,1207
897,1182
897,1180
897,1171
897,916
898,1661
898,1263
898,1227
898,1158
898,1018
900,1382
900,1273
902,988
905,1258
906,1722
906,1612
906,1519
906,1330
906,1211
906,1024
907,1774
907,1524
907,1349
907,1237
907,916
908,1328
909,1254
912,1703
912,1543
912,943
913,1849
913,1686
913,1685
913,1663
913,1608
913,1554
913,1407
913,1373
913,1343
913,1160
914,1128
915,1831
915,1497
915,1015
915,975
916,1741
916,1644
916,1425
916,1340
916,1020
917,1691
917,1550
917,1496
917,1304
919,1738
919,1655
919,1469
919,1227
919,1129
920,1810
920,1675
920,1205
920,1135
921,1703
921,1605
921,1380
921,1207
921,1054
921,942
922,1911
922,1799
922,1736
922,1735
922,1668
924,1625
924,1569
924,1268
924,1041
925,1898
925,1765
925,991
925,982
925,926
926,1754
926,1736
926,1580
926,1535
926,1483
926,1302
926,1272
926,1117
926,1006
927,1864
927,1659
927,1600
927,1471
927,1222
927,1132
927,1047
929,1674
929,991
930,1584
931,1487
931,1349
931,1122
931,1025
932,1789
932,1768
932,1757
932,1637
932,1239
932,1201
932,1117
932,1086
932,959
933,1848
933,1677
933,1576
933,1543
933,1536
933,1479
933,1459
934,1829
934,1752
934,1736
934,1437
934,1361
934,1156
934,1149
935,1459
935,1444
936,1897
936,1763
936,1526
939,1683
939,962
940,1578
940,1356
940,1246
941,1844
941,1661
941,1591
941,1170
942,1576
942,1469
942,1425
942,1227
943,1703
944,1324
944,1282
944,1141
944,1010
946,1666
946,1652
946,1609
946,1471
946,1427
946,1161
946,1117
946,1029
947,1852
947,1736
947,1580
947,1435
947,1209
947,1192
947,1163
947,1055
947,1004
948,1828
948,1692
948,1238
948,1122
949,1897
949,1783
949,1062
951,1621
951,1136
951,970
952,1909
952,1727
952,1721
952,1696
952,1683
952,1643
952,1375
952,1370
952,1340
952,1305
952,1074
952,999
952,982
952,980
953,1779
953,1754
953,1723
953,1623
953,1380
953,1367
953,1164
953,1054
953,1017
953,980
954,1704
954,1587
954,1489
954,1320
954,1318
956,1896
956,1641
956,1436
958,1876
959,1524
959,1467
959,1389
959,1305
959,1222
959,1124
959,1074
959,995
960,1819
960,1700
960,1585
960,1340
960,1280
960,999
960,995
961,1317
962,1882
962,1777
962,1766
962,1377
962,1313
963,1784
963,1349
964,1893
964,1757
964,1738
964,1275
964,1108
964,969
965,1620
966,1894
966,1724
966,1539
966,1339
967,1810
967,1757
967,1700
967,1666
967,1595
967,1470
967,1391
967,1341
967,1335
967,1327
967,1214
968,1885
968,1744
968,1497
968,1352
968,1237
968,1199
969,1469
969,1221
970,1328
970,1144
971,1716
971,1583
971,1423
971,1406
972,1835
972,1833
972,1753
972,1604
972,1335
973,3245
973,1800
973,1768
973,1485
973,1416
973,991
974,1469
974,1170
975,1729
975,1082
976,1790
976,1638
976,1155
977,1807
977,1366
977,1334
977,1296
978,1844
978,1843
978,1799
978,1652
