user,firend
user 1,friend 1
0,1387
2,19
3,165
3,56
3,55
5,258
9,77
13,331
13,303
13,66
16,313
16,224
16,197
16,150
21,224
21,199
21,118
23,307
23,277
25,313
26,260
26,208
27,146
29,55
30,130
31,98
36,159
39,123
40,290
40,211
40,165
46,227
48,251
48,161
48,82
48,77
48,60
50,136
51,200
53,200
53,170
53,169
53,73
55,291
55,69
56,329
56,308
56,250
56,208
57,266
59,341
59,119
60,75
61,240
62,271
62,63
64,323
65,338
65,67
66,170
67,298
67,165
67,133
67,85
67,84
72,133
72,75
75,277
75,109
76,203
79,197
83,267
83,252
83,230
87,313
88,92
92,315
92,285
96,315
98,288
100,128
100,122
103,329
103,248
106,186
106,109
107,587
107,554
107,388
108,291
113,329
113,322
113,257
118,334
119,133
121,186
122,212
123,280
125,324
125,200
126,339
126,236
127,142
128,331
128,141
130,345
132,344
133,231
136,2619
136,2609
136,2582
136,2468
136,2434
136,2387
136,2362
136,2304
136,2293
136,2208
136,1948
136,1940
136,1913
139,272
142,304
146,185
146,176
148,231
150,178
153,322
155,230
159,309
161,318
161,238
163,269
169,345
169,200
170,338
170,283
191,266
194,315
196,302
199,248
203,295
203,250
203,224
208,269
211,252
212,288
212,277
212,265
212,231
213,339
223,250
224,317
231,340
231,322
231,290
232,342
232,332
232,325
232,257
235,304
242,297
246,302
248,339
248,331
251,304
258,315
265,280
265,277
268,304
277,301
280,338
285,297
291,323
291,311
299,322
300,309
308,339
313,345
313,344
334,345
338,339
348,1778
348,1099
348,637
350,513
352,526
353,1400
353,461
353,444
354,580
355,391
355,371
359,488
359,446
360,669
360,528
360,526
360,470
360,398
362,527
362,465
363,968
363,490
363,421
363,407
367,557
368,683
368,492
368,482
368,465
368,444
368,403
369,493
369,440
370,473
370,455
370,422
372,452
373,547
373,537
373,455
374,560
374,538
374,518
375,1692
376,1122
376,968
376,407
378,486
378,440
378,390
380,407
382,497
382,442
385,669
385,475
387,652
387,460
388,610
388,542
388,520
388,495
388,397
389,1869
389,1366
389,1007
389,536
390,542
390,473
391,1155
391,651
391,432
394,1349
394,458
394,413
394,407
395,657
395,569
395,415
396,541
396,416
397,1536
397,545
397,475
398,541
398,473
400,536
400,466
403,494
404,1645
404,547
404,513
404,508
404,446
404,425
407,435
408,1357
408,976
409,514
409,506
410,527
410,496
412,1313
412,480
413,567
413,525
413,417
414,1729
414,1526
414,493
414,477
414,464
414,452
415,507
415,497
415,450
415,439
415,423
416,559
416,542
416,511
417,1313
417,637
417,526
417,426
418,482
420,1878
420,606
420,495
420,491
421,683
421,471
422,666
422,598
422,533
422,507
423,1692
423,1358
423,1155
425,510
426,484
426,473
427,479
428,1609
428,1217
428,539
429,510
430,936
430,500
430,475
431,452
431,446
432,645
432,484
434,1574
435,436
436,1446
436,1425
436,1357
436,1237
436,1128
436,587
436,487
438,1790
439,1616
440,460
442,461
442,457
444,1677
444,936
446,1358
446,536
446,526
446,497
450,566
450,490
451,580
451,566
451,560
451,497
452,1512
452,495
454,501
456,606
456,500
456,488
458,637
458,556
460,683
461,676
461,671
465,1122
465,543
465,494
466,568
470,546
471,651
471,570
471,481
472,503
473,545
473,537
475,1743
475,1226
475,1066
475,976
475,538
475,498
479,496
483,1818
483,1725
483,1422
483,1003
483,592
484,1910
484,1888
484,1878
484,1827
484,1427
484,1280
484,1113
484,641
484,639
484,528
484,502
487,1080
487,514
488,518
488,503
491,606
491,544
491,514
491,507
492,1473
492,1436
492,948
492,548
492,520
493,1128
493,580
493,515
495,521
496,1487
496,596
497,1881
497,683
502,503
503,1740
507,569
507,537
507,519
508,559
511,544
512,669
512,580
513,1878
513,1853
513,1744
513,1673
513,1408
513,915
514,1882
514,1237
514,1025
514,680
514,651
515,1300
516,565
517,1831
517,1357
517,555
520,646
520,556
522,528
523,528
524,1844
524,936
524,645
524,596
525,1574
525,930
525,614
525,549
526,1799
526,1703
526,1625
526,1606
526,1436
526,1380
526,1182
526,1073
526,1004
526,567
527,669
528,533
529,565
537,1320
537,641
538,1790
538,1680
541,553
542,1427
542,1318
542,609
543,560
544,1374
545,1870
545,669
545,567
547,1179
549,566
553,1777
553,1435
553,676
555,1536
555,559
555,556
559,1671
559,671
559,563
563,1906
563,1877
563,1778
563,1676
563,1514
563,1170
563,1085
563,994
563,896
563,641
565,609
566,1645
566,1487
566,1393
567,1001
567,623
567,587
574,657
580,1800
580,1436
580,1408
580,1094
588,620
590,636
591,1358
591,1155
592,679
592,657
596,1647
596,1533
596,1135
596,954
596,682
597,631
598,631
601,1606
601,1595
601,1237
603,636
604,1606
606,1878
606,1867
606,1820
606,1709
606,1114
606,1097
609,618
611,666
611,612
619,648
620,680
622,672
629,1512
637,1649
637,1495
637,1483
637,1420
637,1413
637,1237
637,1149
637,1015
637,988
637,920
639,1694
641,1899
641,1729
641,1634
641,1591
641,1489
641,1429
641,1130
641,933
641,912
645,1012
649,1296
651,1259
655,664
657,678
669,1694
683,1777
687,829
687,827
687,809
688,838
695,799
695,771
695,759
696,810
696,754
697,854
698,852
700,766
701,772
701,723
703,853
703,829
705,783
706,817
708,834
709,726
710,828
711,733
713,826
713,768
718,880
719,735
722,813
724,836
724,813
725,789
726,819
726,816
726,795
726,756
726,738
727,815
727,779
728,795
731,798
737,817
737,800
737,759
738,847
738,778
741,797
742,839
745,844
745,831
747,817
747,759
748,836
748,816
752,772
753,827
754,807
754,765
757,807
760,773
761,831
761,824
761,814
763,821
764,800
764,780
765,770
770,832
772,863
773,811
773,783
774,794
778,880
779,820
781,854
784,833
785,805
792,822
793,800
797,800
798,827
799,834
808,850
808,836
809,828
810,869
810,843
810,817
823,842
831,842
857,3930
862,3842
862,3693
881,894
896,1884
896,1781
896,1089
897,1811
897,1707
897,1608
897,1580
898,1794
900,1783
900,1567
900,1473
900,1360
900,1235
902,1566
902,1292
903,1725
906,1886
906,1675
906,1302
906,1135
906,1029
907,1604
907,1029
908,970
909,1016
913,1879
913,1746
913,1463
913,1373
913,1185
913,1159
913,1155
913,1026
914,1829
915,1807
915,1525
