user,firend
user 1,friend 1
3,334
3,176
5,346
7,236
9,178
9,38
10,322
10,170
13,170
16,269
21,211
21,141
23,177
24,330
25,60
26,338
26,221
26,88
28,32
29,119
31,158
38,172
39,98
40,207
40,66
45,297
50,165
53,304
54,184
55,199
56,148
56,125
57,266
58,3335
58,100
60,208
63,239
65,141
65,104
66,313
67,94
69,345
69,297
69,130
69,113
72,265
72,156
72,94
72,79
73,322
73,315
75,246
75,207
80,128
82,285
82,283
82,188
82,106
84,98
85,290
86,143
93,289
94,103
96,232
96,229
96,161
96,98
100,248
103,106
104,229
104,224
105,304
105,252
105,159
107,3003
107,1945
107,616
107,584
107,458
107,442
108,329
109,274
113,332
118,332
118,276
118,213
119,236
119,172
120,271
121,170
121,122
123,314
125,329
126,339
126,142
128,341
128,318
128,272
128,161
130,142
132,280
132,169
133,223
133,200
134,261
136,2620
136,2465
136,2416
136,2394
136,2344
136,2249
136,2145
136,2097
136,2010
136,1927
141,288
141,274
141,176
142,168
148,188
151,343
152,328
156,291
156,239
159,251
159,213
160,339
161,340
161,315
168,246
169,258
169,203
169,172
170,261
170,217
170,171
171,3173
172,236
176,323
185,329
185,265
186,334
186,231
187,320
200,339
200,288
203,288
212,347
222,268
223,257
224,334
224,325
236,332
236,261
239,283
254,285
257,334
276,291
277,313
283,313
284,323
285,329
288,332
288,329
290,308
297,315
298,311
299,332
303,318
332,334
338,341
348,1744
348,1012
348,614
349,400
350,569
350,464
350,431
350,357
352,557
352,440
352,363
353,1910
353,1893
353,905
353,645
353,614
353,536
354,442
355,527
355,516
355,507
355,465
355,400
357,1070
357,531
359,527
360,1358
360,557
360,512
360,378
361,366
362,515
362,376
363,1620
363,646
363,610
363,548
363,495
363,416
365,387
365,374
366,1448
366,1010
366,547
366,423
366,392
367,1512
367,614
367,421
368,495
368,473
369,404
369,370
370,1545
370,500
371,422
371,404
372,512
373,1777
373,538
373,526
373,484
373,411
373,409
374,558
374,542
374,493
375,517
375,497
375,483
375,430
376,1744
376,1408
376,1324
376,1210
376,1104
376,512
376,382
378,1878
378,1645
378,463
378,420
382,548
385,646
385,590
387,563
388,524
388,462
388,461
388,460
388,392
389,1688
389,1529
389,1179
389,917
389,546
390,513
391,1740
391,1128
391,1013
391,587
391,407
392,545
392,531
392,513
392,396
394,1358
