user,firend
user 1,friend 1
3,277
5,266
5,21
7,277
9,168
9,10
10,168
10,134
10,62
10,45
10,25
13,146
13,50
13,25
14,243
16,284
16,232
21,338
21,295
21,178
22,325
22,67
23,307
23,68
25,334
25,248
25,55
26,344
26,261
26,238
26,221
26,132
27,271
28,343
29,329
29,132
30,104
31,236
31,98
31,79
34,463
34,400
34,391
36,159
39,223
39,100
39,73
40,331
40,103
45,161
48,342
55,136
56,176
57,281
59,308
59,277
60,303
63,291
63,268
63,221
66,342
67,127
67,87
67,84
68,86
69,156
69,98
72,322
72,261
72,119
75,303
76,232
79,184
82,332
83,221
88,161
98,294
98,120
104,248
105,283
105,276
105,251
105,121
106,203
107,2643
107,2111
107,548
107,544
107,463
111,230
113,345
113,276
113,258
117,304
121,291
121,257
121,184
122,334
127,232
127,142
128,339
128,298
132,323
132,246
133,213
136,2642
136,2572
136,2537
136,2516
136,2343
136,2298
136,2239
136,2235
136,196
137,343
141,274
141,249
141,196
142,291
142,265
146,322
148,297
156,284
156,274
156,271
158,307
161,176
162,226
171,1182
171,331
172,248
172,188
178,185
180,317
185,313
185,239
185,199
186,298
188,314
188,236
188,231
189,248
197,345
200,314
206,303
206,272
207,331
207,325
213,238
214,310
222,341
223,323
224,229
231,277
232,332
234,344
236,324
252,294
258,331
258,329
258,274
261,280
268,334
269,277
272,342
272,323
276,345
277,313
280,285
281,285
285,298
285,290
297,303
304,311
311,332
315,318
322,334
344,345
348,1536
348,1408
348,1300
348,968
348,683
350,506
350,372
352,1313
352,548
352,388
353,1767
353,1526
353,1357
353,1128
353,531
353,521
353,502
353,426
353,367
354,560
354,388
355,419
355,366
357,544
360,521
360,469
360,392
360,391
361,374
362,519
363,1855
363,641
363,558
363,490
363,445
363,421
363,420
363,400
363,375
365,445
366,1542
366,1526
366,1506
366,1066
366,683
366,669
366,479
366,461
367,528
367,507
368,504
368,471
368,438
369,484
370,1882
370,580
370,543
370,495
370,493
370,427
372,474
372,450
373,1679
373,1324
373,936
373,549
374,1512
374,976
374,601
375,1237
375,567
375,496
376,1844
376,1349
376,1114
376,915
376,896
376,635
376,469
376,433
378,1425
378,1237
378,520
378,460
378,420
381,553
382,515
385,492
387,1095
388,1645
388,1400
388,553
388,542
388,436
388,427
389,1650
389,1525
389,450
390,1536
391,1616
391,646
391,452
391,442
391,429
391,403
392,1237
392,591
392,494
394,561
394,524
394,497
395,1374
395,1001
395,586
395,439
397,1767
397,606
397,508
397,484
398,936
398,515
398,483
398,473
400,555
400,545
400,450
400,426
402,1912
404,1645
404,544
404,543
404,523
404,436
405,520
405,479
407,439
408,645
408,495
408,415
409,1740
409,1692
409,606
409,556
412,1673
412,589
412,439
414,1767
414,1720
414,1425
414,1204
414,520
414,478
415,527
415,503
416,452
419,1487
419,460
420,1397
420,1374
420,1217
420,1095
420,1075
420,1013
420,542
420,473
420,463
421,555
422,623
422,569
422,537
422,521
423,563
425,500
425,488
426,509
428,1770
428,968
428,917
428,521
430,1574
430,1075
430,545
430,458
430,450
431,1549
431,452
431,444
432,604
432,492
432,487
434,1777
434,1512
434,1408
434,930
434,673
434,527
434,512
434,474
435,496
436,463
439,676
439,669
439,558
439,524
440,563
440,511
440,500
440,473
440,460
442,1300
444,560
444,494
446,1358
446,1179
446,500
446,471
449,556
450,587
451,1237
451,516
456,477
456,471
459,504
460,580
460,528
460,512
461,664
461,634
461,512
463,604
463,523
463,521
465,1565
465,504
471,555
471,525
472,524
473,652
473,557
475,1606
475,1217
475,1001
475,934
475,601
477,480
480,546
481,566
481,497
482,1400
482,566
482,493
483,1791
483,1246
483,1030
483,898
483,521
484,1893
484,1835
484,1606
484,1479
484,1456
484,1399
484,1388
484,1265
484,1204
484,1128
484,495
487,1349
487,495
488,565
489,545
490,1179
491,1300
492,1349
492,594
492,565
492,520
494,1487
496,535
496,503
497,1545
497,1318
497,936
500,596
503,1606
504,526
506,1358
507,1574
507,519
507,511
511,1487
511,524
512,604
512,567
513,593
514,1155
515,1677
517,1238
517,1212
517,948
517,676
517,634
