user,firend
user 1,friend 1
2,214
3,272
3,186
9,260
9,100
9,40
10,26
13,344
13,314
13,208
16,53
21,237
22,325
25,299
25,156
25,134
25,123
26,130
26,85
26,82
27,128
29,141
29,98
30,265
30,45
31,153
31,40
34,479
35,278
38,203
39,118
40,270
40,186
40,170
40,118
40,103
40,63
41,305
41,89
44,310
45,304
48,132
48,127
50,315
50,64
51,94
53,186
55,168
55,82
55,65
59,223
59,109
59,67
59,66
60,130
60,129
62,82
64,185
67,339
67,130
67,121
69,248
75,324
77,325
80,322
80,308
80,254
82,100
84,188
85,203
87,88
88,176
88,169
98,222
101,127
103,161
104,165
104,132
105,239
106,342
107,3222
107,3179
107,2677
107,2653
107,2336
107,545
107,527
107,460
108,213
109,196
116,337
118,224
119,298
119,212
119,121
120,248
122,331
122,133
123,161
128,231
128,158
129,277
130,304
130,199
130,180
132,313
133,324
133,307
133,165
134,308
134,236
136,2610
136,2531
136,2525
136,2400
136,2372
136,2318
136,2294
136,2259
136,2142
136,2047
136,329
137,333
140,343
142,311
142,295
146,221
148,325
148,232
156,303
161,211
161,168
169,339
169,285
169,203
171,1446
172,184
173,566
173,465
174,343
184,232
186,212
192,343
200,265
200,231
213,223
222,277
223,295
231,341
232,288
232,234
237,265
246,332
246,313
248,272
258,277
270,325
272,284
284,332
285,338
285,331
298,332
319,343
324,347
332,341
348,1912
348,1549
348,1545
348,1526
348,1179
348,655
350,512
350,452
350,391
352,606
352,496
352,436
352,374
352,363
353,1813
353,1482
353,1303
353,1215
353,531
353,375
354,525
354,378
355,407
355,394
355,370
359,614
360,651
360,606
363,1855
363,1382
363,1299
363,1104
363,1020
363,649
363,570
363,511
363,504
363,427
365,422
365,391
366,1894
366,1766
366,1238
366,907
366,561
366,409
367,1237
367,374
368,1740
368,381
370,1844
370,513
370,375
372,525
372,515
372,483
372,465
373,1692
373,1408
373,1374
373,679
373,535
373,484
373,409
374,1400
374,1357
374,634
376,1677
376,1492
376,1054
376,953
376,455
378,1763
378,1179
378,538
378,481
378,446
378,382
382,465
387,606
387,535
387,475
387,449
388,449
388,430
388,396
388,392
389,1703
389,1482
390,567
391,529
392,1114
394,1844
394,490
394,395
395,1192
395,671
395,651
395,631
395,477
395,409
396,442
397,1616
397,463
397,414
398,418
400,1882
400,536
402,1374
402,630
402,590
402,525
402,477
402,469
402,455
403,431
403,410
404,676
404,569
404,432
404,416
405,555
405,524
405,502
405,446
405,444
406,465
407,527
408,1427
408,1374
408,566
408,523
408,494
408,455
408,425
