user,firend
user 1,friend 1
1,200
1,170
3,141
3,133
3,62
5,242
5,104
7,249
9,308
9,261
10,329
10,196
16,268
16,231
21,268
21,51
21,30
22,297
24,48
25,261
25,249
25,212
25,168
25,45
26,344
26,235
27,325
30,203
30,136
31,251
38,323
38,65
39,324
40,295
40,186
41,305
44,214
45,261
45,113
51,285
53,304
55,128
56,87
58,1577
58,1450
59,331
59,65
60,257
62,329
63,297
63,113
66,123
67,331
67,229
69,272
72,257
73,224
73,203
75,123
79,113
80,257
82,308
82,156
85,295
85,133
88,297
88,200
88,104
92,213
98,314
98,288
98,246
98,142
102,131
105,158
106,200
107,537
107,352
107,173
109,329
109,318
109,231
109,176
116,220
117,213
119,290
120,168
121,308
121,277
122,313
122,231
123,332
123,136
124,285
125,150
126,130
128,339
128,231
128,148
128,130
129,252
130,345
130,237
132,271
133,246
134,242
134,185
136,2516
136,2478
136,2329
136,2285
136,1923
136,272
142,317
142,148
144,305
144,262
146,280
148,237
158,161
165,272
165,184
170,257
170,231
170,222
172,207
173,492
173,346
175,271
176,229
186,232
191,249
194,280
196,236
204,231
207,277
211,314
212,272
213,265
213,261
214,226
221,252
222,342
223,322
223,295
232,234
234,304
236,239
242,248
246,276
248,334
248,315
258,322
260,341
260,323
261,341
265,280
265,277
270,280
271,329
271,284
272,342
288,291
290,339
295,324
318,339
322,332
332,334
348,1800
348,1425
348,1358
348,1344
348,948
348,645
350,482
352,363
352,362
353,425
353,423
353,414
354,524
354,418
355,645
355,604
355,508
355,414
355,366
357,439
357,407
359,410
360,479
360,414
361,368
362,563
362,374
363,1882
363,1475
363,948
363,503
363,452
363,418
366,1496
366,1334
366,511
366,442
367,434
368,567
368,445
368,424
369,425
370,1574
370,526
370,516
370,513
370,504
370,445
371,465
372,537
373,1300
373,968
373,626
373,560
373,477
374,413
375,606
376,1894
376,1695
376,1492
376,1366
376,1318
376,1204
376,1051
376,936
376,537
376,518
376,510
376,416
378,1844
378,968
378,556
378,494
378,409
381,544
381,452
382,412
385,1844
385,513
385,434
385,412
387,545
387,432
387,422
388,1790
388,637
388,538
388,534
388,504
388,489
388,474
389,1762
389,460
390,481
390,455
390,438
391,1374
391,396
394,507
394,500
394,478
395,606
395,593
395,563
395,435
396,521
396,419
397,604
397,551
397,471
398,591
400,610
400,452
400,450
400,430
402,512
402,487
402,473
403,557
404,540
405,543
407,557
408,1397
408,601
408,567
408,566
408,543
408,508
409,1692
409,645
410,553
410,545
412,1487
412,1475
412,1095
412,637
413,558
413,508
413,437
414,1897
414,1871
414,1545
414,463
416,566
417,1767
417,446
417,440
417,439
418,470
419,1397
419,560
419,434
420,1155
421,536
421,483
421,439
422,522
423,1514
423,1487
423,1114
423,590
423,536
423,472
423,442
425,567
425,484
426,567
426,444
427,449
428,1630
428,1225
428,680
428,636
428,547
428,483
430,1400
430,1237
430,1095
430,475
430,461
431,1512
431,1012
431,523
432,580
432,538
433,553
433,527
434,1425
434,554
434,545
434,438
436,1320
436,615
436,567
436,460
438,1744
438,1512
438,647
438,584
439,496
440,500
440,487
442,509
442,507
444,1025
444,676
444,562
444,557
444,474
445,525
446,1878
446,465
450,1300
451,517
451,459
453,499
453,467
455,567
455,542
456,1358
456,604
460,1767
460,1645
460,1616
460,1155
460,1114
460,666
460,496
461,596
461,536
461,473
463,525
463,520
463,471
465,1882
465,553
469,544
471,1435
471,590
471,548
471,484
471,480
472,563
473,683
473,553
473,488
475,1012
475,570
479,1870
479,651
479,524
482,1529
482,620
482,528
483,1861
483,1735
483,1227
483,1054
483,1005
483,898
483,634
484,1790
484,1742
484,1520
484,1318
484,1303
484,1258
