user,firend
user 1,friend 1
1,285
1,269
1,204
1,56
2,137
3,325
3,199
5,106
5,30
7,178
10,248
13,234
14,93
21,318
21,156
21,87
24,332
25,126
26,324
26,302
26,53
29,213
30,142
30,126
31,332
31,239
31,98
34,614
34,366
38,315
38,271
38,203
38,133
39,197
40,345
40,211
40,121
45,252
45,207
45,59
48,324
48,125
55,132
56,224
57,180
59,134
62,75
64,324
65,276
65,98
66,322
66,212
67,132
67,100
67,76
69,98
75,334
75,315
75,122
76,280
79,223
82,250
82,125
84,98
85,200
88,285
94,332
94,304
94,104
98,308
100,203
104,274
104,242
104,224
104,141
104,134
105,290
105,271
106,320
106,213
106,170
107,3164
107,2516
107,2289
107,525
107,452
107,402
108,315
108,297
113,329
113,288
117,332
119,235
120,146
122,257
127,277
128,342
128,222
128,163
128,158
130,332
133,272
136,2610
136,2240
136,2239
136,2087
136,2078
136,1981
136,231
137,305
142,283
142,164
144,310
148,322
148,291
149,214
158,344
159,322
161,315
165,239
168,252
169,297
169,285
169,265
169,238
169,207
169,184
170,325
172,324
172,315
173,400
176,257
176,199
186,304
188,325
199,303
200,258
208,331
211,246
222,339
223,341
223,297
224,242
226,262
229,271
229,239
232,336
232,308
232,248
235,236
238,270
239,294
239,258
246,323
246,260
248,304
260,323
261,324
261,315
265,323
265,314
266,299
269,313
270,334
271,317
272,332
277,345
277,317
295,323
304,331
314,345
315,320
348,1855
348,1654
348,1625
349,373
350,567
350,475
350,469
350,396
352,440
352,416
353,1426
353,1340
353,1209
353,1173
353,558
353,527
353,392
353,365
354,504
354,503
354,421
354,418
355,450
355,446
355,389
355,363
357,543
357,418
359,651
359,539
359,431
361,556
361,392
362,531
362,442
362,395
362,374
363,1870
363,1241
363,1106
363,644
363,541
363,537
363,450
363,445
365,563
365,495
366,1425
366,1357
366,568
366,507
366,487
366,479
366,375
368,544
368,472
368,370
369,651
369,513
370,1300
370,601
371,398
372,559
373,1878
373,1013
373,612
374,1574
374,1012
374,645
374,548
374,416
375,537
376,1875
376,1113
376,915
376,494
378,1487
378,493
378,425
378,402
381,540
382,524
382,493
385,1844
385,460
387,1616
387,645
387,422
388,1545
388,1358
388,676
388,641
388,601
390,414
391,1801
391,1536
391,1358
391,1277
391,1237
391,683
391,496
391,480
391,473
391,402
392,587
392,442
394,1679
394,596
395,1778
395,1313
395,548
395,500
395,492
395,482
395,420
397,1767
398,419
400,1897
400,526
402,1844
402,1122
403,473
403,423
404,1358
404,416
405,545
405,410
406,572
407,548
407,492
409,527
409,423
412,594
413,566
414,1766
414,1012
414,540
415,528
415,518
415,438
416,482
416,473
417,651
418,538
418,438
419,1349
419,645
419,587
419,432
420,1694
420,1574
420,1382
420,546
420,541
420,458
420,450
421,525
421,446
422,509
422,430
423,593
423,563
423,438
423,427
425,606
425,508
426,533
426,481
426,458
426,438
427,591
427,492
427,435
428,1464
428,612
428,548
430,968
430,604
431,1400
431,1397
432,606
432,558
432,538
432,492
434,557
434,480
435,449
436,1778
436,976
438,586
438,463
438,449
439,497
439,493
440,462
442,527
444,669
444,482
445,553
445,503
446,1300
446,514
446,473
446,461
448,547
451,614
451,487
451,470
451,460
451,456
455,645
455,580
455,458
456,1870
458,548
458,527
458,483
461,619
461,545
461,500
461,491
461,473
462,936
463,1767
463,506
465,596
471,1313
471,535
472,538
475,1877
475,1630
475,1334
475,1268
481,535
481,488
482,1692
482,1300
482,544
482,514
483,1541
483,1366
483,989
483,609
483,574
483,536
484,1910
484,1864
484,1570
484,1483
484,496
484,488
485,567
485,510
487,1763
487,646
492,917
492,558
493,495
494,521
495,497
496,567
496,537
497,1217
497,505
500,1506
503,1357
503,1155
504,620
504,601
506,646
506,539
506,522
506,512
507,539
508,570
508,525
510,542
512,637
512,553
513,1300
513,639
514,1374
514,651
514,531
515,1324
517,1356
517,915
517,614
517,610
520,1210
520,1114
520,646
520,560
520,558
521,547
522,543
523,525
524,654
524,609
525,1223
525,551
526,1900
526,1888
526,1816
526,1575
526,1563
526,1553
526,1545
526,1504
526,1482
526,1076
526,587
526,539
535,563
535,557
535,543
536,637
536,580
537,683
538,1425
538,1366
538,1052
538,968
538,601
542,1677
542,1318
542,569
543,569
544,1694
544,549
545,1320
545,546
556,645
556,604
557,1313
557,565
559,1878
559,570
561,1545
561,1543
561,1237
561,654
563,1882
563,1768
563,1673
563,1577
563,1328
563,1059
563,1004
563,568
566,1763
566,1677
566,1095
566,1075
567,3504
574,685
574,636
588,597
590,603
590,592
591,1673
596,1881
596,1418
596,1037
596,993
596,631
601,1882
601,1654
601,931
601,639
604,1549
606,1768
606,1622
606,1611
606,1603
606,1452
606,1390
606,1226
606,1204
606,1160
606,1137
606,964
611,630
614,1025
620,676
620,655
622,644
629,1625
629,1227
629,1012
629,663
633,677
636,655
637,1907
637,1824
637,1635
637,1459
637,1292
637,1242
637,1129
637,954
641,1515
641,1514
641,1375
641,1284
641,1148
651,1881
651,1694
651,1671
651,1109
653,669
657,685
669,1740
669,976
683,1487
687,694
688,842
688,764
688,758
689,733
690,829
690,710
694,836
695,838
696,772
697,838
698,3586
698,818
698,792
698,734
700,703
701,820
701,770
702,712
703,849
705,797
708,734
709,752
710,792
711,830
713,812
718,800
719,880
719,740
720,838
722,758
723,815
723,792
726,817
726,774
727,834
727,780
728,880
729,893
733,760
734,856
734,823
735,810
737,842
737,780
737,747
738,830
738,824
738,816
738,796
738,756
738,747
739,815
739,781
741,805
745,840
745,807
745,777
746,845
746,834
751,838
752,762
754,829
755,840
756,803
757,824
758,838
761,823
762,784
763,829
764,819
764,808
771,780
772,830
774,779
777,805
778,853
778,808
779,848
780,809
780,800
782,818
795,805
796,802
798,812
800,854
802,833
803,847
803,830
803,825
810,830
819,845
820,880
825,882
827,845
831,844
831,843
837,847
838,849
845,853
845,847
846,854
848,849
858,879
873,877
896,1887
896,1525
896,1489
897,1721
897,1610
897,1444
897,1165
897,1077
897,1039
897,960
897,921
898,1279
898,1021
901,1593
903,1784
903,1758
905,1699
905,1604
905,1584
905,936
906,1881
906,1864
906,1849
906,1833
906,1826
906,1750
906,1540
906,1265
906,1182
906,1153
906,1135
906,968
907,1878
907,952
908,1718
908,1705
908,1058
910,1422
913,1868
913,1746
913,1712
913,1376
913,1372
913,1258
913,1080
913,1008
914,1675
914,1446
914,1032
915,1830
915,1595
916,1689
916,1688
916,1675
916,1537
916,1146
916,1003
916,953
917,1849
917,1635
917,1311
917,1237
917,1236
917,1223
917,1215
917,1201
917,1192
917,1135
917,1100
917,1091
917,988
919,1464
919,1358
919,1081
919,988
920,1793
920,1741
920,1597
920,1024
920,1003
920,966
921,1867
921,1819
921,1799
921,1772
921,1737
921,1662
921,1617
921,1321
921,959
922,1799
922,1563
922,1460
922,1416
922,1388
922,1351
923,1757
924,1446
924,1415
924,1373
924,1259
925,1860
925,1480
925,1405
925,1361
925,1173
925,1128
925,1069
925,1040
925,951
926,1900
926,1832
926,1809
926,1321
927,1721
927,1714
927,1622
927,1484
927,1132
930,1052
931,1807
932,1849
932,1547
932,1422
932,1398
932,1059
933,1508
933,1108
934,1879
934,1839
934,1632
934,1623
934,1614
934,1529
934,1389
934,1339
934,1336
934,1110
934,1101
935,1869
935,1646
936,1692
936,1631
937,1014
940,1373
940,1188
940,1070
941,1495
941,1067
941,988
942,1850
943,1699
943,1482
944,1500
946,1821
946,1775
946,1639
946,1470
946,1380
946,1214
946,1084
946,983
946,973
947,1652
947,1600
947,1513
947,1457
947,1388
947,1334
947,1237
947,1114
947,1047
947,1040
947,968
948,1828
948,1035
948,1001
949,1496
951,1911
952,1768
952,1620
952,1610
952,1604
952,1344
952,1271
952,1172
952,1092
952,1075
952,1020
952,997
952,994
952,983
953,1844
953,1799
953,1735
953,1727
953,1397
953,1369
953,1341
953,1337
953,1332
953,967
954,1738
954,1489
954,1322
954,1231
954,981
956,1424
957,1473
957,1414
957,989
958,1363
959,1886
959,1622
959,1449
959,1399
959,1367
959,1230
960,1891
960,1765
960,1761
960,1724
960,1718
960,1341
960,1135
960,973
961,1863
961,1858
961,1663
961,1597
962,1692
963,1052
964,1591
964,1264
964,1221
965,1748
965,1725
965,1396
965,1310
966,1734
966,1375
966,1156
966,993
967,1886
967,1761
967,1757
967,1737
967,1714
967,1710
967,1505
967,1399
968,1548
968,1456
968,1447
968,1181
968,1135
969,1907
969,1893
969,1781
969,1129
970,1410
970,1325
971,1715
971,1508
971,1373
971,1309
971,1259
971,1159
971,1018
972,1864
972,1457
973,1437
973,1367
974,1709
974,1042
975,1893
975,1715
975,1120
976,1751
976,1114
976,1086
977,1739
978,1795
978,1752
978,1604
978,1570
978,1380
978,1369
978,1256
978,1217
978,1163
979,1546
980,1620
980,1535
980,1509
980,1480
980,1390
980,1340
980,1339
980,1271
980,1160
980,1101
980,1063
981,1706
981,1066
982,1867
982,1678
982,1431
982,1340
982,1290
982,1173
983,1530
983,1427
983,1323
983,1318
983,1180
983,1079
984,1699
984,1413
986,1686
986,1228
987,1787
988,1682
988,1545
988,1286
988,1215
988,1082
989,1279
989,1229
989,1021
990,2914
990,2734
991,1803
991,1440
991,1161
991,1110
992,1896
992,1893
992,1515
993,1789
993,1540
993,1517
993,1429
993,1351
993,1334
993,1163
993,1155
993,1130
993,1107
993,1004
993,999
994,1786
994,1462
994,1416
994,1404
995,1908
995,1737
995,1668
995,1593
995,1589
995,1522
995,1069
996,1558
997,1779
997,1523
997,1491
997,1449
997,1271
997,1198
997,1133
997,1107
997,1048
997,1026
998,1470
998,1359
998,1222
998,1211
998,1153
999,1909
999,1717
999,1580
999,1556
999,1467
999,1391
999,1049
1000,1308
1001,1833
1001,1808
1001,1738
1001,1523
1001,1484
1003,1730
1003,1632
1003,1399
1004,1836
1004,1703
1004,1243
1004,1238
1005,1824
1005,1277
1005,1062
1005,1014
1006,1734
1006,1617
1006,1609
1006,1563
1006,1467
1006,1323
1006,1048
1006,1028
1009,1859
1009,1742
1009,1448
1009,1108
1009,1020
1012,1573
1012,1273
1012,1025
1014,1773
1014,1683
1014,1591
1014,1584
1014,1438
1014,1320
1015,1859
1015,1790
1015,1742
1015,1508
1017,1900
1017,1843
1017,1535
1017,1458
1017,1305
1017,1256
1017,1079
1017,1068
1018,1873
1018,1451
1019,1873
1019,1783
1019,1716
1019,1595
1019,1481
1019,1373
1019,1282
1019,1281
1020,1813
1020,1677
1020,1392
1020,1250
1021,1790
1021,1392
