user,firend
user 1,friend 1
1,277
1,249
1,130
3,158
3,123
3,84
5,141
5,136
7,341
7,334
7,203
9,108
13,231
13,50
19,116
21,118
21,63
22,57
24,330
25,194
25,62
28,32
30,261
30,169
30,63
31,324
34,606
38,303
38,291
39,252
39,142
40,285
40,276
40,156
44,162
45,123
48,331
48,222
48,196
51,144
53,239
53,184
53,62
54,171
55,342
55,324
55,322
55,88
55,82
57,340
57,271
59,341
60,297
60,232
62,285
63,332
65,176
66,274
66,212
66,165
67,150
67,94
72,79
75,196
75,122
76,323
76,297
76,252
76,158
79,313
79,277
79,118
80,345
83,203
85,308
86,143
87,250
96,236
98,345
98,236
100,325
103,121
105,341
105,313
105,271
107,3263
107,2071
107,397
109,338
109,318
109,280
109,268
109,248
109,188
111,230
113,118
118,208
119,120
122,178
128,224
129,213
130,270
132,252
136,2620
136,2536
136,2512
136,2419
136,2334
136,2252
136,2215
136,2202
136,2159
136,1987
136,1948
136,329
137,151
141,211
142,290
142,258
146,223
149,220
150,178
158,188
159,265
169,199
172,185
173,374
176,274
178,185
184,231
185,223
188,242
199,297
200,246
204,239
204,208
206,322
208,304
212,290
212,281
212,223
213,254
221,236
221,232
222,272
223,268
231,271
232,323
232,303
232,237
235,304
239,320
242,317
248,342
252,258
261,311
269,271
271,344
271,341
280,344
281,325
298,315
302,322
302,317
313,334
318,323
348,1871
348,1113
350,506
350,442
352,553
352,511
353,1675
353,1070
353,569
353,553
354,445
355,567
355,461
355,458
357,507
359,1374
359,569
359,414
359,378
360,614
360,439
361,541
362,544
363,1679
363,1095
363,1052
363,678
363,557
363,471
363,394
363,372
365,537
365,439
366,1870
366,1565
366,1294
366,1052
367,645
367,450
367,395
368,1878
368,1114
368,569
370,1549
370,1514
370,1237
373,1740
373,1427
373,521
373,479
373,409
374,1536
374,433
374,425
375,1778
376,1400
376,533
378,1565
378,558
378,493
382,510
382,392
385,471
387,637
387,515
387,419
388,558
388,489
388,460
388,413
389,1703
389,517
389,475
389,408
390,580
390,547
390,473
391,1114
392,1645
392,620
392,591
392,580
392,450
392,432
394,651
394,495
394,452
394,434
395,1695
395,646
395,546
395,531
395,469
396,565
396,493
396,460
397,465
398,419
400,1475
400,560
400,548
400,479
402,609
402,534
402,435
403,410
404,1645
