user,firend
user 1,friend 1
0,649
1,57
5,324
5,196
5,10
7,334
7,122
9,106
9,73
10,38
13,280
13,212
14,44
16,62
21,148
21,130
21,29
25,320
27,53
28,214
30,212
30,150
31,271
36,159
38,329
39,315
39,188
40,276
40,261
40,247
40,208
40,175
40,134
40,118
40,105
45,304
48,194
48,106
48,101
48,92
51,285
53,297
53,126
54,325
54,98
55,344
55,308
55,271
55,234
62,308
62,82
62,72
63,169
65,148
67,172
67,159
69,133
69,85
72,274
72,185
75,260
75,221
77,322
79,331
79,324
79,250
79,213
82,285
82,242
82,200
82,178
84,290
84,277
85,308
85,109
92,173
93,226
96,277
98,318
102,278
103,199
104,315
105,295
105,271
107,3162
107,3057
107,2649
107,2293
107,639
107,567
107,505
107,407
109,211
113,311
113,303
113,248
113,221
113,170
113,136
117,329
117,272
118,142
119,341
119,236
121,329
122,295
122,134
123,297
125,322
125,315
126,232
127,212
128,318
133,257
136,2616
136,2607
136,2536
136,2519
136,2426
136,2297
136,2294
136,2196
136,2188
136,1968
136,1916
136,186
140,333
141,297
142,208
142,207
146,229
146,213
146,196
146,189
152,347
158,246
158,231
158,223
161,334
163,339
163,271
165,313
168,338
170,298
170,294
170,248
171,930
172,290
172,285
175,315
176,203
178,285
185,334
186,320
188,332
188,313
188,303
188,203
194,330
194,317
196,224
196,212
200,291
200,211
203,283
203,257
203,208
204,315
204,285
208,318
211,260
213,238
213,234
221,261
224,325
224,308
224,238
227,237
229,304
229,252
236,332
236,261
237,332
237,304
238,298
242,311
246,271
248,304
249,291
261,269
265,314
269,284
290,334
297,329
307,332
309,329
322,340
325,334
348,1844
348,1645
348,1192
348,683
348,635
350,1217
350,514
350,456
350,450
352,363
353,1820
353,1785
353,1752
353,1536
353,1455
353,1322
353,1296
353,1294
353,614
353,490
353,395
354,525
354,509
355,458
355,449
357,407
359,569
359,429
359,419
359,388
360,645
360,537
360,493
360,488
360,473
360,418
360,374
361,506
361,409
362,504
362,432
363,1724
363,1428
363,1030
363,418
365,542
366,1902
366,957
366,683
366,563
366,506
366,370
367,1536
367,514
368,1012
369,471
369,408
370,504
370,493
370,474
372,463
373,1512
373,1475
374,1543
375,557
375,544
376,1660
376,1604
376,1574
376,503
376,466
378,1475
378,1400
378,645
381,487
382,570
382,521
382,483
385,525
385,387
387,637
387,604
387,563
387,498
387,442
388,1606
388,1320
