user,firend
user 1,friend 1
0,3003
1,254
1,101
3,148
5,302
9,239
9,197
10,311
10,134
13,339
13,308
13,186
16,40
17,112
21,341
21,62
26,59
26,48
29,277
30,104
30,85
30,67
31,344
31,297
31,208
31,56
34,542
34,515
38,323
39,325
39,134
39,132
40,242
40,55
48,331
48,196
48,169
50,54
51,313
53,300
53,80
55,134
56,224
56,158
60,199
62,232
62,178
63,172
64,285
65,231
65,223
65,148
69,288
72,276
73,221
75,280
79,334
82,339
82,324
82,239
82,109
87,325
87,223
88,315
94,185
96,313
98,297
98,217
98,185
98,156
98,153
100,329
103,345
104,221
105,188
106,325
106,197
107,2964
107,2813
107,2133
107,2053
107,1948
107,412
109,165
113,276
113,212
116,190
118,234
118,120
119,322
119,315
119,224
122,339
123,290
123,156
125,339
126,271
130,176
131,263
132,291
133,169
133,158
133,142
134,318
136,2395
136,2280
136,2202
136,2149
136,2137
136,2002
136,1959
136,1465
136,251
144,333
152,347
156,185
158,186
159,298
159,185
161,197
169,323
169,199
170,298
171,1170
178,271
200,213
207,246
211,332
211,252
211,234
212,345
213,334
216,310
223,331
223,304
224,317
224,239
229,342
232,290
236,281
238,304
239,291
239,290
242,304
242,300
250,290
252,323
252,268
253,307
268,313
272,295
277,341
288,345
324,342
329,334
348,1492
348,1318
350,1217
352,591
353,1824
353,1549
353,1435
353,1303
353,569
353,491
354,404
354,391
355,569
355,506
355,425
357,381
359,556
359,502
359,463
359,442
360,487
360,479
360,390
360,367
362,555
362,497
363,1630
363,1429
363,1142
363,431
365,511
366,1334
367,517
367,420
368,563
368,451
368,439
369,497
369,493
369,484
370,1767
370,644
370,596
370,400
371,462
371,373
372,563
372,500
372,466
373,574
373,419
374,457
374,398
374,387
375,392
376,919
376,407
378,1446
378,1237
378,554
378,526
378,444
378,438
378,425
379,467
382,557
383,517
383,395
384,426
385,645
385,452
385,422
387,651
387,645
387,504
387,496
387,432
389,1904
391,1104
392,634
392,549
392,451
394,1512
394,500
394,418
395,654
395,439
395,418
396,438
397,1673
397,427
398,539
398,402
402,556
402,481
402,455
402,440
403,513
403,490
403,412
404,1080
404,553
404,531
404,520
404,439
404,422
405,504
405,496
408,563
408,543
409,423
410,1536
410,545
410,493
410,471
412,1357
412,601
414,1716
414,1169
415,537
417,1778
417,676
417,494
418,570
418,522
418,482
419,1574
419,512
420,1173
420,673
420,515
421,492
422,645
422,521
423,1473
423,515
423,452
423,445
425,645
425,561
425,559
425,558
425,502
428,1416
428,1318
428,1294
428,653
428,630
428,487
428,485
430,1536
430,1397
430,457
431,1179
431,553
431,520
431,461
432,614
432,492
433,480
434,652
434,520
434,438
435,500
436,1878
436,1671
436,1506
436,1001
436,515
436,477
438,1744
438,474
439,1616
440,487
442,452
444,1514
444,537
446,1878
446,1313
446,651
446,591
446,545
449,545
451,604
452,676
452,548
452,526
457,500
458,634
458,604
458,481
461,1320
461,570
462,563
463,637
463,520
463,515
463,503
466,568
469,569
470,471
471,1844
471,669
471,535
471,516
471,494
472,566
472,475
475,1853
475,1766
475,1526
475,1342
475,984
479,1878
479,601
479,544
479,494
481,527
482,1237
482,567
482,563
482,561
483,1728
483,1703
483,1533
483,1222
483,1060
483,584
484,1898
484,1768
484,1712
484,1625
484,1522
484,1520
484,1482
484,1391
484,1366
484,1250
484,1062
484,548
485,554
487,545
487,514
488,542
488,515
490,547
492,1429
492,525
493,542
494,1870
494,614
494,556
494,525
496,1766
496,561
496,559
496,555
497,637
497,554
497,536
500,1574
503,1679
503,512
506,538
507,1320
507,604
507,555
508,566
510,546
511,515
513,1616
513,1606
514,531
515,1616
515,1294
515,558
515,537
516,523
517,1876
517,1828
517,1680
517,1408
517,919
517,645
517,560
517,533
517,523
521,645
521,553
522,541
523,527
524,1526
524,1204
524,634
525,1677
525,1487
525,645
526,1867
526,1735
526,1617
526,1302
526,1255
526,1185
527,646
527,563
527,560
528,545
531,591
535,566
536,560
537,591
537,547
538,1675
538,1660
538,669
541,570
542,652
542,604
544,1122
544,968
545,1487
553,654
553,636
553,617
556,666
557,645
559,1694
559,1277
559,1237
559,586
560,1763
563,1845
563,1703
563,1609
563,1569
563,1549
563,1495
563,1374
563,1318
563,1221
563,1056
563,930
565,591
566,1523
566,1332
566,1294
566,654
567,3693
567,671
567,634
573,679
575,625
575,621
576,595
580,1766
580,1660
580,1309
580,683
591,680
596,1799
596,1617
596,1591
596,1451
596,954
596,672
601,984
601,912
601,626
604,1473
606,1886
606,1754
606,1629
606,1211
606,1189
606,1185
606,1075
606,1062
606,1060
606,1007
609,641
614,1595
618,664
619,639
620,622
627,628
634,1574
634,669
634,652
637,1848
637,1829
