user,firend
user 1,friend 1
0,1684
1,314
2,162
2,140
13,248
13,103
16,298
21,265
23,343
23,177
25,329
26,260
26,83
27,150
31,340
31,224
31,176
31,65
34,561
34,463
38,272
39,258
40,270
40,252
40,178
45,224
45,158
45,75
50,72
51,236
51,69
55,331
55,142
57,284
57,196
57,94
58,1171
60,334
62,331
62,121
64,313
65,280
66,332
67,176
72,242
72,211
72,159
73,265
73,224
75,313
75,185
76,94
79,178
82,113
82,88
84,261
84,257
84,88
85,261
87,128
88,252
88,251
88,118
94,203
98,204
98,150
101,196
103,121
106,119
107,3062
107,2979
107,2153
107,561
107,452
109,134
117,332
118,213
119,175
122,295
122,159
123,170
128,260
128,231
133,223
134,141
136,2550
136,2514
136,2333
136,2239
136,1931
136,317
140,162
141,268
156,297
158,313
158,236
158,223
159,274
159,223
164,336
164,323
165,290
168,248
169,325
172,291
172,290
175,230
176,297
178,323
182,230
188,324
199,334
200,270
200,238
200,213
202,291
203,323
203,283
211,252
212,280
213,252
214,337
223,308
231,261
236,308
239,257
243,343
246,288
249,345
257,313
265,291
269,285
284,308
285,325
293,319
304,320
315,344
332,341
348,1677
348,1536
348,1109
348,953
348,590
349,492
350,557
350,493
350,469
353,1654
353,1545
353,1245
353,912
353,465
353,445
353,418
353,397
353,359
354,614
355,504
355,461
359,559
359,503
360,521
361,542
361,482
361,434
361,363
362,402
362,395
362,374
363,1169
363,673
363,634
365,430
366,1543
366,1406
366,1210
366,528
366,387
367,1844
367,526
367,517
367,428
368,1113
369,552
369,428
370,1744
370,1013
370,425
371,428
372,382
373,1871
373,1645
373,584
373,541
373,487
373,435
373,427
373,389
374,1512
374,646
374,541
374,537
375,559
375,523
376,1910
376,1831
376,1740
376,1629
376,1600
376,1011
376,936
376,639
376,635
378,1844
378,1574
378,1400
378,1025
378,1012
378,508
378,402
380,459
381,527
381,422
382,404
384,484
385,537
387,495
387,492
387,458
387,390
388,428
389,1179
389,917
390,520
390,507
391,1446
391,1408
391,560
392,535
392,420
394,1673
394,548
394,405
395,1374
396,465
396,439
397,524
397,492
397,452
397,413
398,556
398,539
398,513
398,444
400,502
400,496
400,462
402,614
402,580
402,541
402,525
402,431
402,418
