user,firend
user 1,friend 1
1,113
1,60
5,242
5,133
5,67
7,280
7,141
7,75
9,290
9,106
9,65
10,290
13,213
14,305
16,54
17,319
19,137
21,339
21,276
21,185
22,67
25,261
25,248
25,164
25,118
25,109
26,331
26,207
29,261
31,342
39,314
39,211
39,87
40,98
45,239
45,232
48,323
48,231
48,136
53,80
54,252
55,315
55,60
56,283
57,187
59,277
59,79
60,142
62,314
62,258
65,285
65,270
65,236
65,188
67,311
72,315
73,290
73,98
75,297
75,122
80,322
82,329
83,240
83,105
85,122
87,314
87,285
87,272
87,128
88,346
88,257
88,185
98,295
98,232
103,142
104,222
105,237
106,324
106,247
106,204
107,2822
107,430
108,148
109,318
109,146
111,167
117,186
120,332
123,308
123,274
126,213
127,323
132,170
133,246
134,200
136,2599
136,2330
136,2318
136,2210
136,2000
136,1931
136,303
136,261
136,248
136,203
140,230
141,334
141,297
141,211
142,221
142,165
146,322
151,214
158,313
158,207
168,325
168,271
168,239
170,318
170,257
170,217
170,197
172,341
173,394
176,304
176,268
176,212
185,260
186,336
186,315
189,323
194,315
199,258
200,272
200,212
208,304
211,252
212,265
213,248
223,341
223,297
223,281
223,274
226,337
232,317
232,315
238,250
242,260
246,332
246,329
249,332
252,276
258,297
258,271
277,331
280,288
281,303
284,303
288,313
290,304
297,329
297,303
313,332
315,341
318,331
324,342
334,345
348,641
350,557
350,510
350,487
351,393
352,553
352,423
353,1870
353,1773
353,1716
353,1473
353,1234
353,1013
353,604
353,557
353,507
353,506
353,439
353,421
353,402
353,387
354,495
354,423
354,370
354,369
355,509
357,421
359,1374
359,432
360,630
360,559
360,504
360,397
361,553
362,557
362,397
362,392
362,367
362,365
363,1303
363,503
363,473
363,397
366,1679
366,1677
366,1606
366,1425
366,1422
366,591
366,556
366,540
366,419
367,1767
367,487
367,372
368,563
368,391
369,460
370,479
372,513
372,493
372,400
373,936
373,538
373,488
374,1374
374,601
374,518
374,471
374,426
376,1768
376,1584
376,1475
376,1473
376,1425
376,1268
376,1094
376,968
376,963
376,601
376,505
378,1606
378,1473
378,570
378,558
378,533
378,507
378,451
381,540
382,513
383,436
385,1790
387,434
388,1673
388,527
388,462
389,1727
389,1540
390,444
390,423
391,1277
391,1001
391,652
391,508
391,444
391,395
392,606
392,587
392,545
392,439
392,426
394,1844
394,1122
394,523
394,521
394,497
394,487
394,446
394,410
396,490
396,431
397,559
397,528
397,503
397,434
397,400
398,472
400,563
400,413
403,434
404,558
404,475
405,527
405,455
407,497
407,412
408,504
408,471
408,449
408,432
408,416
409,428
410,559
410,558
410,531
412,1487
412,663
412,634
412,553
412,536
412,433
413,646
414,1870
414,1848
414,1763
414,1677
414,1479
414,1013
414,569
414,547
414,546
414,495
415,570
416,452
416,424
417,1408
417,494
419,580
419,451
420,1767
420,1677
420,1598
421,591
421,481
422,588
422,549
422,507
422,506
423,1300
423,439
425,493
427,552
428,1001
428,949
428,543
428,531
428,483
430,524
431,1086
431,968
434,1237
434,555
434,465
434,446
435,520
436,1595
436,1487
436,558
436,538
436,537
437,536
437,456
438,537
438,489
439,1237
