user,firend
user 1,friend 1
2,220
2,144
3,315
3,236
3,5
5,261
7,133
7,21
7,9
9,158
9,39
10,132
10,48
13,130
17,44
19,220
19,116
21,30
22,66
25,341
25,165
25,150
26,88
26,84
29,103
30,165
31,303
31,141
31,105
34,431
34,394
40,345
40,185
40,59
45,75
48,303
50,339
50,265
50,134
50,122
50,59
51,104
53,203
55,280
55,66
55,65
58,3431
59,303
59,128
60,213
60,207
62,297
62,258
62,196
62,136
63,207
63,199
64,324
65,342
66,341
66,325
66,234
66,223
67,258
67,197
69,203
69,98
72,280
72,223
73,280
75,212
75,118
77,142
79,334
80,329
80,136
82,247
83,297
83,116
84,213
84,123
88,127
98,150
104,156
105,311
107,3263
107,587
107,555
107,438
107,410
109,272
109,268
109,231
113,323
113,315
113,280
113,248
118,212
118,136
119,303
119,204
119,186
119,165
119,153
120,304
121,248
121,200
122,308
123,332
127,161
128,339
128,276
128,238
132,344
132,339
132,161
133,200
134,186
134,172
136,2610
136,2603
136,2537
136,2294
136,2234
136,2190
136,2053
136,1920
136,345
136,341
136,260
136,258
141,188
142,307
142,231
142,199
146,318
146,156
148,295
148,268
156,271
158,295
162,226
163,299
164,315
165,315
168,252
168,169
169,304
170,199
171,1703
171,325
172,315
176,212
178,239
185,269
186,229
186,224
188,248
188,212
194,315
197,269
199,318
200,211
204,231
208,213
211,281
213,330
213,284
227,312
231,345
234,261
237,271
239,329
242,341
250,308
252,339
254,300
254,285
265,304
265,276
276,329
291,313
295,315
303,331
320,330
329,334
332,344
348,1122
348,629
350,374
350,372
352,495
352,440
352,419
353,1807
353,1113
353,525
353,521
353,458
354,422
355,683
355,669
355,604
355,561
355,360
359,450
360,527
360,391
361,452
362,503
362,402
363,1660
363,1490
363,1299
363,1221
363,1010
363,471
363,395
366,1870
366,1671
366,1545
366,1462
366,1420
366,1392
366,629
366,560
366,463
366,421
367,570
367,543
368,580
368,537
368,444
369,412
370,1300
370,450
370,372
371,409
373,667
374,651
374,637
374,472
374,471
374,455
375,483
375,465
375,391
376,1853
376,1578
376,1543
376,953
376,504
376,498
376,422
378,1677
378,1070
378,654
378,556
378,531
378,450
379,386
381,475
385,511
385,414
385,413
387,1179
387,432
387,388
388,1114
388,545
388,514
388,491
388,432
389,1904
389,1244
390,546
391,641
391,609
391,604
391,430
391,395
392,609
392,498
392,461
392,417
392,409
394,537
394,502
394,423
396,559
396,497
396,432
397,559
397,519
397,515
397,429
398,1778
398,1179
398,683
398,566
398,465
400,1427
400,494
402,1320
402,673
402,511
402,445
404,1673
404,1549
404,531
404,523
405,487
405,474
405,444
406,438
408,1790
408,604
408,555
409,556
409,520
409,472
409,471
409,452
409,445
409,444
412,1694
412,497
