user,firend
user 1,friend 1
1,297
1,200
3,295
3,10
5,246
7,85
9,83
10,313
10,252
10,106
13,113
13,29
13,16
16,203
17,230
19,277
21,213
21,208
23,214
25,324
25,281
25,265
25,123
25,55
26,51
26,30
28,214
29,325
29,298
29,161
29,67
31,236
31,146
31,55
38,341
38,329
38,40
39,56
40,303
40,295
40,161
40,109
40,50
45,128
45,48
48,242
48,217
50,172
50,134
53,331
53,73
53,60
55,290
55,268
55,142
56,69
57,330
57,281
57,239
60,315
60,223
62,188
63,85
66,281
66,132
67,106
69,323
69,188
72,274
72,236
72,122
73,270
79,322
80,196
80,170
80,132
82,323
82,247
88,318
94,236
96,200
96,98
98,146
98,106
103,277
104,308
104,119
105,212
105,136
106,134
107,677
107,456
108,297
111,162
113,345
113,298
113,222
115,151
117,297
117,133
118,178
119,270
119,246
120,339
121,303
122,158
123,308
123,223
123,156
124,250
128,148
128,132
132,222
133,207
136,2537
136,2530
136,2112
136,2021
136,2016
136,221
141,184
142,329
142,232
146,196
146,161
152,291
156,161
168,308
169,345
169,339
170,232
170,172
172,311
172,257
172,184
176,199
178,277
187,330
188,329
188,232
190,240
196,345
197,291
207,297
212,342
220,343
221,223
223,338
223,322
224,347
224,265
224,248
231,285
236,338
238,322
238,280
240,245
250,339
265,314
265,304
265,295
268,272
276,345
280,347
280,334
280,284
294,332
297,304
304,340
304,323
313,324
315,318
324,325
325,345
329,346
348,1801
348,1740
348,680
350,571
350,422
352,1179
352,461
353,1377
353,1113
353,591
353,463
354,563
354,465
357,484
359,360
360,557
360,545
362,483
362,421
363,1679
363,1487
363,1282
363,1257
363,1093
363,1066
363,1032
363,907
363,456
363,439
366,1487
366,962
366,545
366,474
366,440
367,560
367,523
367,496
368,566
368,463
368,439
369,520
369,517
369,510
369,503
370,1446
370,1300
370,472
371,497
371,483
372,517
372,465
372,395
373,1349
373,653
373,526
373,469
373,382
374,1313
374,936
375,563
376,1770
376,1763
376,1548
376,1482
376,1191
376,403
376,398
378,535
378,469
378,463
378,392
385,669
385,484
387,557
387,535
387,496
387,420
387,409
388,515
388,458
388,405
389,555
389,395
390,651
390,500
390,402
391,683
391,541
392,544
393,476
395,641
395,634
395,496
395,445
396,528
396,525
396,412
397,487
397,451
397,425
398,591
398,569
398,553
398,524
400,635
400,535
400,521
400,494
400,430
402,531
402,480
403,527
404,1677
404,450
405,525
405,518
405,496
408,1114
409,1226
409,1179
410,502
410,497
410,428
412,1881
412,606
412,448
413,557
413,546
413,484
414,1357
414,1022
414,488
415,497
415,430
415,422
416,561
416,525
416,516
417,1514
417,1300
417,498
418,537
418,470
419,1744
419,976
419,601
419,553
419,455
419,426
420,1878
420,548
421,527
422,484
423,450
425,506
426,492
427,641
427,609
428,1475
428,1465
428,1128
428,1054
428,1001
428,678
428,539
430,1740
430,523
430,510
430,494
431,523
431,460
432,1882
432,1574
432,1122
433,477
434,1374
434,507
435,547
435,541
436,962
436,639
436,460
438,484
439,606
440,1237
440,566
440,492
441,549
444,557
444,542
445,567
446,683
446,524
450,560
450,496
459,510
459,505
460,1155
460,645
460,555
460,503
460,487
462,492
463,1645
463,591
463,484
465,666
465,497
471,620
471,492
471,484
473,641
473,548
474,553
475,1604
475,1475
475,1420
475,1349
475,1259
475,936
475,656
478,669
478,566
482,561
482,531
483,1818
483,1596
483,1367
483,1100
483,1044
483,1006
483,556
484,1871
484,1754
484,1688
484,1669
484,1478
484,1288
484,1220
484,1158
484,925
484,569
484,524
485,504
487,1374
487,1349
487,1320
487,580
490,507
491,567
492,1318
492,526
493,976
493,520
494,556
496,683
496,634
496,604
496,548
496,537
496,526
497,556
498,544
500,1400
500,669
500,559
502,1300
502,545
503,1870
504,560
506,1543
506,1217
506,556
506,547
506,538
507,537
511,514
512,1114
512,570
513,1881
513,1487
513,1223
514,535
515,1400
515,526
517,1850
517,1012
517,968
517,917
517,555
520,1217
520,549
521,566
521,523
523,547
524,1692
524,1673
525,1358
525,1349
526,1597
526,1569
526,1491
526,1143
526,1076
526,560
528,556
530,545
536,544
537,1114
537,968
537,540
538,1768
538,1200
538,1155
539,570
542,673
542,645
543,544
544,666
544,574
553,651
555,645
559,1606
559,1204
560,1397
561,1210
561,680
563,1616
563,1001
563,646
566,1790
566,1777
566,1422
566,1277
566,1217
566,1142
566,1003
566,976
566,614
567,1155
575,603
580,1910
580,1897
580,1343
580,1148
580,1110
580,1104
584,666
584,614
584,598
586,683
588,609
588,596
589,616
590,653
591,1012
596,1827
596,1737
596,1503
596,1448
596,669
596,614
598,685
601,1611
601,1408
601,1210
601,1154
606,1877
606,1770
606,1725
606,1650
606,1648
606,1644
606,1531
606,1449
606,1048
606,912
609,611
611,621
614,1512
614,1436
617,618
622,626
629,1349
629,1345
629,664
637,1878
637,1818
637,1816
637,1662
637,1603
637,1305
637,1149
637,1081
637,1066
637,988
637,913
637,672
639,671
641,1391
641,1267
641,1170
641,1148
641,1081
641,976
644,684
649,1445
651,1791
651,1025
651,948
651,669
666,678
676,1545
676,1536
683,685
688,807
688,781
688,761
690,766
690,719
693,754
694,758
694,747
695,721
696,837
696,726
697,715
700,719
700,716
701,769
701,751
703,763
703,760
703,752
703,731
705,817
706,754
707,713
708,805
708,709
709,730
710,730
713,720
715,797
715,762
718,824
718,778
719,880
719,765
720,723
723,819
724,813
730,848
734,761
735,815
737,747
738,831
738,811
740,747
742,822
