user,firend
user 1,friend 1
1,314
1,186
3,332
3,297
3,281
3,56
5,280
5,249
7,204
7,169
8,23
9,257
9,238
9,109
13,315
17,226
19,310
20,151
21,73
21,50
22,152
25,340
25,128
29,331
29,186
30,170
30,169
30,109
30,72
30,55
31,340
31,334
31,331
31,72
34,566
34,523
34,451
34,415
34,107
39,239
40,342
48,172
50,323
53,185
53,127
56,159
57,280
58,1297
58,329
59,311
59,224
60,341
60,323
62,190
66,325
66,285
66,170
66,136
66,103
67,314
67,257
67,197
69,277
69,84
73,324
76,277
79,274
79,229
82,332
82,269
82,260
83,239
84,290
85,128
87,204
94,270
98,221
98,165
103,336
104,170
104,130
105,248
106,322
106,113
107,3406
107,3100
107,2372
107,2347
107,2267
107,567
107,542
107,407
107,400
109,199
118,224
118,185
118,169
119,322
119,134
121,332
121,277
122,242
123,323
123,211
123,136
125,185
128,308
128,269
130,237
130,134
132,208
132,142
133,239
136,2555
136,2465
136,2415
136,2298
136,2052
136,1987
136,1916
136,1914
136,239
141,246
142,324
142,314
142,290
142,211
146,318
152,195
156,315
158,314
161,341
161,222
161,186
161,168
162,214
165,277
165,197
170,291
171,200
176,288
185,265
188,344
188,250
191,332
197,313
202,269
203,323
206,329
206,213
212,322
223,280
223,238
223,232
231,297
234,313
235,248
239,342
246,261
248,303
249,345
251,332
252,318
252,314
257,277
261,304
265,280
269,313
276,331
276,313
284,304
285,290
298,334
298,308
313,334
322,330
323,344
348,1767
348,1720
348,1487
348,629
349,523
349,492
350,606
352,483
353,1813
353,1526
353,1128
353,1074
353,1054
353,590
353,539
353,531
353,455
353,445
354,444
355,495
355,445
355,428
357,507
359,604
359,450
360,515
361,614
361,604
361,492
361,461
362,526
362,506
362,419
363,1763
363,1167
363,913
363,634
363,460
366,1763
366,1436
366,915
366,641
366,591
366,490
366,422
366,421
367,683
367,609
367,537
367,523
368,567
368,430
370,1374
370,538
371,444
371,378
372,538
372,475
372,413
373,1237
373,652
373,375
374,1300
374,409
375,545
376,1606
376,1549
376,466
378,1679
378,1673
378,1446
378,606
378,569
378,511
378,469
378,402
380,419
384,519
384,419
385,513
385,402
387,652
387,641
387,558
387,452
388,1475
388,651
388,569
388,555
388,488
388,473
388,414
389,1876
389,1727
389,1688
389,1429
389,1311
390,405
391,1464
391,1080
391,606
391,586
391,568
391,504
391,463
391,440
392,948
392,606
394,666
395,644
395,569
395,563
395,475
397,1777
397,528
398,645
398,539
398,463
398,442
402,683
402,511
402,473
402,449
402,408
404,461
404,451
405,1358
405,604
405,504
405,410
407,645
407,557
407,488
407,418
408,1740
408,1226
408,418
409,514
409,513
409,484
409,465
410,450
410,431
412,1574
412,1122
412,444
413,479
413,456
413,438
414,1912
414,1113
414,508
414,507
415,511
416,556
417,669
417,504
417,484
417,462
417,426
418,561
418,460
419,1332
419,553
420,1763
421,462
422,672
422,566
422,525
422,508
423,667
423,566
423,540
423,483
423,482
425,433
426,553
426,520
426,473
426,465
426,434
428,1620
428,1526
428,1514
428,635
428,537
428,471
428,450
430,548
430,513
430,473
430,436
431,1358
431,569
431,528
431,461
432,1487
432,1313
432,536
433,486
434,1427
434,542
435,534
436,1237
436,586
436,459
437,525
437,517
438,471
444,1692
444,604
445,559
445,545
446,1313
446,544
450,482
451,634
451,538
451,511
451,452
452,637
452,606
452,563
452,508
455,465
456,601
458,567
458,544
459,480
460,1320
460,500
461,1677
461,1606
462,1778
463,506
463,479
465,1543
465,667
465,555
469,560
469,477
471,495
471,479
472,520
472,493
473,676
473,488
475,1508
475,1492
475,1366
475,1235
475,637
475,510
475,508
477,528
479,606
479,524
479,521
481,527
481,514
481,491
482,504
482,502
483,1910
483,1859
483,1813
483,1502
483,1497
483,1459
483,1241
483,1235
483,1064
484,1763
484,1762
484,1630
484,1436
484,1409
484,1389
484,1388
484,523
489,651
489,517
490,591
492,915
492,629
492,610
493,1790
493,515
494,606
494,529
495,502
496,557
500,1844
500,533
500,523
503,1012
506,1095
506,620
506,538
506,526
507,637
507,531
508,515
510,525
510,516
512,1226
512,637
512,514
513,1357
513,1086
513,584
514,1767
514,680
515,1300
517,1223
517,669
518,525
519,559
520,1574
520,604
520,580
521,545
523,634
524,1122
524,917
524,654
525,1694
525,604
526,1835
526,1535
526,1495
526,1392
526,1331
526,1323
526,1287
526,1276
526,1214
526,1183
526,1173
526,614
526,558
528,542
538,1625
538,1437
538,1294
538,962
539,571
541,557
542,1740
542,1692
542,1179
542,557
545,1692
545,680
545,569
545,560
553,1374
556,645
557,571
559,1104
559,644
561,1616
563,1904
563,1866
563,1565
566,1871
566,1210
566,1135
576,647
580,596
584,664
586,637
588,603
590,654
596,1845
596,1824
596,1603
596,1128
596,1115
596,1101
597,614
601,1660
601,676
604,1912
604,1744
605,625
605,616
606,1789
606,1703
606,1632
606,1418
606,1399
606,1377
606,1341
606,1225
606,1204
612,623
629,1881
629,1142
629,1080
629,1009
635,637
637,1761
637,1635
637,1508
637,1420
637,1396
637,1393
637,1190
637,1164
637,1130
637,1011
637,660
639,1179
639,1155
641,1635
641,1512
641,1438
641,1397
641,1129
641,1100
646,671
651,1595
651,1217
651,1094
651,1032
651,954
666,678
676,1844
677,678
686,874
688,784
690,708
693,805
693,782
693,777
693,731
694,792
696,733
698,844
700,834
701,848
701,828
701,715
703,830
703,773
705,753
706,763
706,747
709,803
709,737
709,728
710,844
710,815
710,734
711,815
711,759
713,835
713,809
713,770
715,760
716,807
716,759
719,721
720,737
721,853
722,844
722,827
722,810
722,739
723,847
723,795
724,833
724,753
724,747
727,741
728,793
731,826
733,819
734,752
735,798
736,767
738,819
738,759
739,751
741,769
745,780
747,818
748,833
748,792
751,773
752,837
754,851
756,766
759,797
759,774
759,772
760,786
761,818
762,813
764,812
764,792
764,784
764,768
764,765
765,834
765,820
769,861
769,805
770,830
772,823
772,817
774,803
774,794
778,851
778,814
780,847
781,840
783,850
787,820
793,829
797,829
799,849
800,813
805,849
810,869
814,856
814,849
819,847
819,846
819,843
819,829
825,830
830,848
835,853
840,869
857,3938
862,3944
863,869
868,3797
896,1451
896,1247
896,1037
896,919
897,1823
897,1793
897,1551
897,1416
897,1107
898,1841
898,1481
898,1459
898,933
898,900
