user,firend
user 1,friend 1
1,141
1,106
3,211
3,79
3,21
7,302
7,261
9,268
9,261
10,339
13,158
21,302
21,79
22,271
22,172
22,119
23,259
23,70
24,196
25,235
25,228
26,303
26,108
26,31
27,208
27,148
30,291
31,232
31,186
32,289
39,208
39,148
40,188
40,170
40,103
40,85
44,337
48,142
50,303
51,313
53,170
54,271
54,98
54,57
55,315
57,272
58,81
60,271
60,208
60,164
62,82
62,66
63,207
63,170
66,98
69,72
72,323
72,79
75,134
77,271
79,169
79,165
79,85
80,257
80,224
82,133
84,200
88,346
93,214
94,148
96,178
96,141
98,341
98,298
100,142
101,196
103,344
104,290
105,128
106,199
107,3164
107,3020
107,1912
107,567
107,544
107,480
107,357
109,199
109,141
111,162
113,231
113,133
115,333
119,322
119,320
119,311
123,248
125,313
126,186
126,170
127,204
128,318
128,224
130,299
130,196
133,339
133,318
133,298
134,329
136,2581
136,2468
136,2344
136,2312
136,2110
136,2087
136,2026
136,1961
141,332
141,238
141,158
142,276
142,211
144,310
158,331
161,297
161,211
165,172
170,272
170,270
170,265
170,184
172,324
173,542
175,188
184,186
185,232
187,272
194,280
197,211
199,323
202,291
203,336
203,229
207,304
208,303
211,322
212,258
212,223
220,326
221,246
224,334
224,249
224,235
226,310
232,303
232,274
235,332
236,323
238,250
239,339
268,290
271,334
277,307
280,313
285,334
290,339
291,313
297,308
308,324
311,323
325,347
325,339
326,333
329,339
332,344
342,344
348,1681
348,1644
348,1574
348,1495
348,1473
348,1237
348,620
348,594
348,586
349,378
350,606
350,541
350,493
352,395
353,1366
353,1009
353,591
353,539
353,465
353,437
353,395
354,546
354,422
354,416
355,514
355,357
357,433
357,380
357,368
359,1358
359,374
360,563
360,525
361,570
361,545
361,483
361,410
361,382
362,580
362,503
362,414
362,402
363,1882
363,1828
363,1727
363,1682
363,548
363,471
363,462
363,423
363,415
365,512
366,1841
366,1750
366,1536
366,634
367,431
368,1574
368,557
368,515
368,492
368,382
369,527
369,525
369,512
370,538
370,508
370,482
373,420
374,1549
374,434
376,1885
376,1738
378,1427
378,1374
378,656
378,590
378,526
378,520
384,504
385,560
385,431
387,391
388,1616
389,1786
389,1569
389,1435
389,1338
389,1212
389,1005
389,538
391,1744
391,1113
391,496
394,1616
394,495
394,493
394,417
395,1595
395,1512
395,653
395,529
395,502
396,676
396,487
397,549
397,495
397,488
397,408
398,637
398,514
400,1694
400,496
402,496
402,418
403,620
403,570
403,563
403,506
403,419
404,1210
405,557
405,527
405,473
405,438
408,542
408,452
409,567
409,439
410,531
410,432
412,1374
412,671
412,545
414,1777
414,1595
414,1358
414,512
415,448
415,432
415,422
415,417
416,645
416,544
416,506
416,471
417,1692
417,1320
417,512
418,445
418,435
419,1095
419,560
420,1374
420,1109
420,601
420,521
420,520
420,497
420,450
421,506
421,446
422,676
422,508
422,439
422,436
423,1545
423,520
425,1013
425,426
426,570
426,553
426,534
428,1847
428,1754
428,1504
428,1482
428,546
430,570
430,529
430,511
430,475
431,1487
432,523
433,519
433,469
433,449
434,646
434,637
434,524
434,461
434,439
435,516
436,1645
436,549
436,544
436,460
437,536
438,526
439,610
439,555
439,479
440,567
440,566
440,559
440,451
442,566
444,1487
445,484
450,555
451,645
451,496
452,495
452,484
455,549
457,528
458,542
459,469
460,483
461,637
462,1677
463,683
463,546
463,523
465,1155
465,667
465,651
465,630
466,557
469,509
471,1313
471,517
471,489
473,558
473,548
474,535
475,1620
475,1606
475,1565
475,1408
475,1318
475,1245
475,1042
477,487
479,495
481,609
481,563
481,543
481,503
482,503
483,1841
483,1827
483,1634
483,1584
483,1423
483,1381
483,1352
483,1347
483,1255
483,971
483,957
483,502
484,1839
484,1783
484,1772
484,1699
484,1589
484,1530
484,1303
484,1291
484,1163
484,545
486,527
487,1763
487,537
488,523
490,525
493,1514
493,1113
493,569
496,1543
497,1506
497,1408
497,1374
497,654
497,614
497,553
500,1912
500,669
500,606
500,510
503,1692
503,683
503,570
505,513
506,570
506,548
507,614
508,553
510,531
511,526
512,606
512,558
512,547
512,544
512,520
513,1694
513,1294
513,968
514,1080
514,557
514,531
514,518
515,1400
515,526
517,1620
517,1382
524,1870
524,1766
525,1122
525,976
525,634
525,620
525,609
526,1720
526,1703
526,1571
526,1041
527,1878
528,555
528,541
529,571
533,537
534,570
537,669
538,1422
538,915
539,548
540,591
541,546
542,1882
542,936
542,641
542,555
543,568
543,547
544,1536
544,1313
544,936
544,667
545,1778
545,1013
546,571
547,568
553,1777
553,630
555,1514
557,1692
559,1844
560,1606
560,1358
560,669
560,563
561,1606
561,656
563,1692
563,1686
563,1275
563,1158
563,915
566,1645
566,1309
566,1106
570,601
579,593
580,1020
580,629
588,626
590,664
591,1694
591,652
596,1823
596,1469
596,1423
596,1373
596,1285
596,1282
596,1158
596,1122
596,992
597,655
597,620
601,1425
601,1237
601,654
604,683
604,635
605,636
606,1688
606,1644
606,1545
606,1446
606,1330
606,992
606,953
606,651
609,685
614,1300
614,644
623,683
623,672
625,639
629,1897
629,1237
631,664
634,683
635,665
637,1862
637,1848
637,1515
637,1495
637,1367
637,1338
637,1122
637,1120
637,942
641,1645
641,1592
641,1506
641,1100
645,1374
651,1724
651,1658
651,1510
651,1504
651,1237
651,1158
652,676
656,1318
660,678
687,844
687,835
691,806
693,848
694,837
694,770
697,783
697,782
698,727
701,843
701,737
703,783
703,755
703,726
705,792
706,824
706,800
706,726
708,718
709,764
711,792
711,713
713,793
713,735
714,766
715,737
716,843
718,820
718,810
718,766
718,723
720,853
721,824
722,742
724,800
724,756
726,836
727,763
727,738
727,731
728,748
729,772
730,819
731,812
731,807
734,745
736,827
736,738
737,797
737,779
737,756
738,818
738,773
739,810
741,829
745,848
745,812
745,748
748,835
751,845
752,838
753,849
755,773
756,764
758,792
759,787
759,760
762,849
762,823
762,800
766,814
768,782
771,833
773,800
774,817
777,848
777,838
777,814
777,805
777,794
780,844
780,833
784,843
787,820
787,805
787,792
790,794
792,820
794,845
794,831
799,838
799,820
808,830
809,843
810,817
814,836
817,838
818,823
820,846
824,846
826,844
829,837
834,848
837,850
837,842
845,848
857,3796
857,3734
857,3609
882,893
896,1349
896,1183
897,1845
897,1617
897,1610
897,1577
897,1288
898,1794
898,1427
898,1392
898,1311
902,1729
902,1215
903,958
905,1744
905,1514
905,1427
905,1179
906,1843
906,1668
906,1391
906,1214
906,1125
906,1083
906,1047
906,1004
907,1331
907,1132
907,915
908,1505
912,1008
913,1904
913,1879
913,1796
913,1207
913,1127
914,1677
914,1304
915,1857
915,1680
915,1052
916,1832
916,1674
916,1542
916,1210
916,1124
917,1872
917,1492
917,1354
917,1231
919,1606
919,1573
919,1189
919,1108
919,941
920,1302
920,1059
