user,firend
user 1,friend 1
1,101
1,31
3,186
3,123
5,284
5,271
7,128
9,320
9,308
9,274
9,212
13,314
13,248
13,231
13,141
16,324
16,320
16,231
16,184
17,28
21,331
21,168
23,214
24,191
25,136
25,87
26,261
26,85
30,66
31,315
31,276
31,258
31,175
31,103
34,507
39,229
44,116
46,131
48,142
50,200
56,269
57,281
57,159
59,212
59,65
62,88
65,331
65,324
65,322
65,270
65,142
67,338
69,176
72,75
76,224
77,133
79,322
79,83
80,224
84,261
85,334
85,329
88,299
88,176
96,308
96,142
98,345
98,308
100,188
103,277
103,161
104,274
104,176
106,186
107,3385
107,2420
107,515
107,503
108,141
109,315
109,217
109,185
113,344
117,142
118,318
118,224
118,158
118,122
122,311
122,208
125,150
128,274
130,175
134,313
134,280
136,2657
136,2652
136,2501
136,2389
136,2377
136,2367
136,2351
136,2315
136,2261
136,2194
136,1987
142,288
146,254
150,323
152,306
158,203
161,331
161,224
161,207
165,170
168,332
168,260
169,188
172,290
173,542
176,339
184,242
185,291
185,212
188,265
189,297
192,214
196,232
198,202
199,268
203,329
203,311
211,339
212,231
223,236
224,297
227,289
235,252
235,251
237,304
245,264
248,322
248,281
251,297
252,303
257,270
258,308
260,332
260,271
272,315
272,295
289,312
298,324
302,345
302,329
304,342
314,324
314,322
318,342
324,339
329,331
332,345
348,1742
350,538
350,418
350,382
352,548
353,1901
353,1743
353,1737
353,1633
353,1591
353,1497
353,1429
353,1426
353,1413
353,1400
353,1094
354,360
355,683
355,520
355,494
355,429
355,390
357,425
357,421
359,543
360,593
360,469
360,437
360,421
362,400
363,1463
363,1385
363,913
363,896
363,502
363,460
365,414
366,1573
366,1536
366,1525
366,905
366,646
366,634
367,1790
367,591
367,543
367,497
367,400
368,683
368,548
369,525
369,523
370,1237
370,1080
370,538
370,504
371,558
373,1526
373,1429
373,1080
374,594
374,423
374,404
374,396
375,536
376,1548
376,1529
376,912
376,529
376,449
376,416
376,404
378,601
378,558
378,535
378,410
381,561
382,412
385,559
385,404
387,414
388,637
388,570
388,508
389,1709
389,1536
389,1504
390,419
390,414
390,396
391,495
391,422
392,570
392,438
392,413
394,561
394,557
394,527
394,506
394,444
395,1357
395,440
395,424
398,669
398,537
400,1080
400,630
400,590
400,504
402,531
404,1514
404,544
404,450
405,431
405,407
407,520
408,936
408,683
408,669
408,496
409,514
409,417
410,1374
410,567
410,481
410,444
410,438
412,1095
412,654
412,587
412,514
414,1773
414,1742
414,1660
414,917
414,484
