user,firend
user 1,friend 1
1,339
1,178
1,38
1,7
3,344
3,165
5,24
7,224
7,200
10,82
13,339
13,84
16,239
19,333
21,309
21,261
21,213
22,67
26,146
26,31
27,184
29,304
30,79
31,203
31,185
34,515
39,322
39,318
39,153
40,295
40,165
40,103
44,137
53,221
53,134
54,125
55,332
55,188
55,165
59,134
60,271
60,113
62,344
62,188
65,315
65,277
65,199
66,213
67,94
69,239
69,82
72,188
72,169
72,104
75,232
75,158
76,288
77,172
79,236
83,270
84,213
85,315
85,119
87,142
88,266
88,224
88,222
96,119
98,334
98,236
100,258
103,122
104,313
104,108
105,200
105,142
106,315
107,3319
107,2588
107,2511
107,2028
108,302
113,248
113,170
118,280
118,221
119,291
121,304
122,338
124,277
128,302
134,265
134,239
136,2519
136,2501
136,2362
136,2332
136,2291
136,2145
136,2061
136,1987
141,170
142,339
144,333
146,325
148,322
156,304
156,271
156,257
158,290
165,315
169,345
169,311
169,304
169,261
170,207
171,1642
198,412
199,311
200,329
200,261
203,236
203,208
212,334
212,332
212,261
213,330
220,326
221,260
222,342
224,303
224,248
232,304
232,261
237,297
242,280
242,260
246,329
250,280
252,301
257,334
257,329
258,285
274,280
276,323
285,290
303,332
317,339
348,1706
348,1694
348,1660
348,1300
348,676
348,630
350,559
352,1313
352,465
352,374
353,1294
353,1037
353,511
353,434
355,1536
355,561
355,526
355,523
355,436
357,506
357,430
359,382
360,449
360,409
361,506
361,368
362,422
362,398
363,1543
363,1348
363,1273
363,645
363,567
363,536
363,504
363,394
364,454
365,376
366,1699
366,527
366,461
366,423
367,569
367,520
367,510
368,1844
368,438
369,534
369,373
370,1122
370,560
370,371
371,535
373,633
373,610
373,603
374,462
374,446
375,517
376,474
378,1374
378,606
378,526
378,473
380,433
382,556
382,543
382,460
385,438
387,604
387,515
387,451
388,449
388,394
390,513
390,506
390,498
390,405
392,609
394,592
394,496
395,1720
395,1104
395,586
395,535
395,475
396,400
397,1374
398,1313
400,1446
402,645
402,528
402,449
402,414
404,1475
404,1025
404,567
404,553
405,511
408,1616
408,1237
408,507
410,604
412,1574
412,1487
412,587
412,463
412,451
412,439
412,420
413,587
413,500
413,419
413,417
414,1853
414,1820
414,1740
414,446
414,417
415,570
415,507
417,473
417,469
417,430
417,420
418,478
419,1870
419,1620
419,558
419,512
420,1828
420,1475
420,462
421,555
421,538
421,452
423,1408
423,1210
423,1025
423,526
423,477
426,492
426,428
427,438
428,1565
428,949
428,442
430,1844
430,1631
430,1217
431,680
431,520
431,488
431,473
432,469
434,1878
434,1114
434,654
436,1740
438,1720
438,646
438,508
439,1767
439,463
440,1358
440,483
442,463
444,492
445,527
445,519
446,1694
448,521
451,477
451,461
455,496
458,1300
458,526
461,1374
461,618
462,1487
462,507
462,496
462,479
465,1358
465,637
465,553
469,503
469,475
470,526
471,555
471,498
475,1808
475,1574
475,1526
475,1210
475,1013
475,976
475,620
475,614
475,568
475,510
475,495
478,513
479,1095
479,1001
482,511
483,1738
483,1302
483,1227
483,916
483,548
483,488
484,1845
484,1767
484,1714
484,1703
484,1199
484,983
484,601
484,593
484,540
487,1487
488,1095
488,676
490,543
492,1122
492,1060
492,634
492,557
493,495
495,543
496,533
496,520
496,512
497,1767
497,1109
498,499
500,1878
500,1740
500,1694
500,1512
500,1427
500,1095
502,524
503,1616
504,614
504,524
506,1357
506,594
506,586
506,515
507,1545
507,666
507,528
512,524
514,1801
514,1677
514,1122
514,671
514,515
515,1801
516,556
516,544
517,1844
517,1808
517,1800
517,1744
517,557
519,566
519,527
519,523
520,601
520,538
521,1425
523,1536
523,669
523,527
524,1374
524,976
524,639
524,545
525,1616
525,1425
525,1237
525,546
526,1885
526,1844
526,1812
526,1703
526,1700
526,1681
526,1509
526,1289
526,1246
526,1130
526,916
527,1744
527,544
527,540
536,566
537,1844
537,563
538,1604
542,976
543,562
544,1357
544,644
544,594
