user,firend
user 1,friend 1
1,252
1,185
3,186
3,31
7,134
9,268
9,223
10,156
20,144
20,28
21,285
21,156
23,193
24,332
24,158
25,345
25,342
26,183
26,178
31,344
31,169
31,127
31,118
36,346
36,57
38,224
38,158
38,75
39,269
39,239
40,338
40,98
50,324
50,96
50,67
53,148
55,59
56,314
56,165
56,87
57,291
59,185
60,231
62,304
63,272
65,276
66,345
66,170
67,339
67,318
67,314
67,168
69,334
72,94
73,180
75,221
76,186
80,126
82,224
82,223
82,212
82,122
84,334
84,103
86,99
88,238
89,115
94,332
94,291
96,199
98,229
98,213
100,252
103,168
105,270
105,197
106,203
107,3295
107,2368
107,2149
107,618
107,374
107,189
109,329
113,237
113,130
118,250
119,197
120,175
121,170
122,309
122,184
122,133
123,211
125,150
128,257
128,188
128,156
128,134
132,342
132,200
133,323
133,291
133,252
134,232
136,2592
136,2512
136,2383
136,2338
136,2304
136,2266
136,2241
136,2211
136,2047
136,1916
136,251
136,199
137,226
141,212
146,272
146,260
148,285
149,151
150,285
150,213
159,203
163,280
165,261
165,239
169,341
169,231
170,288
171,1671
172,322
172,272
176,322
183,280
185,332
185,323
185,304
185,229
188,234
196,290
199,207
200,341
203,276
203,252
204,252
211,276
217,297
221,223
223,332
223,295
226,305
227,319
231,252
238,322
239,249
251,280
261,304
272,342
272,314
284,285
291,325
294,342
297,334
317,339
320,345
332,347
332,336
348,1881
348,1444
348,1407
348,637
348,635
348,609
350,606
350,513
350,488
350,482
350,463
350,452
352,1694
352,569
352,514
352,400
353,591
353,461
353,378
360,404
361,492
362,567
362,428
363,1850
363,1766
363,1654
363,1064
366,1820
366,1284
366,652
366,546
366,490
366,414
367,1313
367,562
367,388
368,488
370,570
370,500
370,496
371,503
372,507
372,504
372,463
373,1574
373,1543
373,646
373,620
373,579
373,557
373,451
373,409
374,639
374,422
376,1482
376,1113
378,1536
378,1425
378,915
378,610
378,570
378,445
378,408
382,557
383,561
383,406
385,520
387,491
387,487
387,473
387,451
387,420
387,394
388,565
388,489
388,460
389,1739
389,1549
389,1436
389,1236
390,545
390,431
390,392
391,1543
391,601
391,594
392,570
392,455
394,1300
394,1237
394,506
394,418
395,1744
395,1400
395,526
396,604
396,507
397,669
397,556
398,422
400,1616
400,1514
402,1514
402,437
403,422
403,414
404,1574
404,604
404,565
404,553
405,415
407,487
407,442
407,420
407,412
408,1512
408,531
409,1012
409,455
409,445
410,580
412,962
412,556
414,1108
415,513
416,524
416,449
416,418
417,1778
417,580
417,463
418,683
418,558
418,518
418,455
419,1878
419,434
420,1514
420,641
420,604
420,433
421,683
421,559
421,482
422,590
422,526
422,473
423,1740
423,610
423,526
423,493
425,527
425,524
425,473
428,1703
428,1122
428,565
428,488
429,432
430,606
430,567
431,1086
431,620
431,554
431,523
431,496
431,461
431,460
431,437
432,489
434,1408
434,503
434,471
436,915
438,1766
438,1114
438,528
438,455
439,645
440,553
440,537
440,451
441,549
442,496
442,455
442,448
444,566
444,497
445,557
446,1512
446,561
450,523
450,507
452,483
452,479
452,461
457,1070
457,540
458,542
458,488
460,683
460,472
461,1549
461,1487
461,1332
462,1374
462,527
463,645
463,514
465,596
465,553
466,544
471,1844
471,1673
471,1514
471,683
471,560
471,489
471,472
472,517
473,1358
473,930
474,651
475,1732
475,1677
475,1400
475,1303
475,568
475,504
477,510
479,487
481,562
481,553
482,1536
482,1397
483,1906
483,1841
483,1630
483,1549
483,1343
483,1120
483,915
483,646
484,1839
484,1631
484,1529
484,1504
484,1078
484,980
489,570
492,1677
492,1645
492,1012
494,604
494,495
495,543
495,500
496,666
496,525
497,1565
497,614
500,1549
500,1300
500,544
502,514
506,1897
507,1673
507,580
507,558
507,538
511,1114
513,976
513,538
514,1679
514,976
514,596
514,545
515,563
517,1673
517,914
517,535
517,519
518,540
519,559
519,539
521,580
522,557
523,586
524,1744
524,1277
525,1514
525,1425
525,1128
526,1722
526,1352
526,1291
526,1142
526,683
528,560
529,543
537,606
538,1847
538,1699
538,1425
538,1416
538,1406
538,1281
538,1263
538,1029
538,558
539,580
542,1616
542,656
544,936
545,1114
546,562
556,637
557,566
558,580
560,1400
561,1512
563,1543
563,1416
563,1075
563,1011
563,606
563,571
565,568
566,1766
566,1645
566,1281
566,1113
566,1001
567,3566
567,1514
567,1487
567,1300
567,606
573,612
574,639
574,601
575,677
576,670
579,601
579,584
584,619
590,664
590,604
591,1294
596,1744
596,1728
596,1529
596,1495
596,1352
596,1288
596,1245
596,633
596,603
597,622
601,1878
601,1514
601,1324
604,1429
605,685
606,1902
606,1595
606,1547
606,1529
606,1469
606,1425
606,1352
606,1222
606,976
611,633
614,1545
614,1113
616,677
617,682
620,683
626,663
629,1786
629,1515
629,1459
637,1877
637,1681
637,1660
637,1605
637,1539
637,1366
637,1357
637,1281
637,1227
637,988
637,906
641,1692
641,1645
641,940
644,663
651,1766
651,1724
651,1703
651,1306
654,679
687,848
690,827
691,850
691,789
693,848
693,773
693,761
693,718
694,736
695,809
695,715
696,844
696,812
696,807
696,705
697,854
697,839
697,744
700,724
701,823
701,814
701,783
701,769
701,728
701,718
701,711
703,752
704,748
704,719
705,734
708,843
708,805
708,763
709,745
711,840
713,770
713,769
713,755
713,754
714,796
716,804
716,758
718,843
718,728
719,754
719,730
722,794
724,744
726,779
726,758
726,747
727,760
730,770
730,758
734,827
734,795
735,772
741,774
745,880
745,851
745,835
745,832
746,823
747,784
752,819
752,792
753,863
753,774
756,785
758,850
759,830
763,835
765,817
768,781
773,846
773,826
778,838
779,837
780,810
784,808
793,814
799,844
799,824
800,878
802,839
805,820
810,830
811,845
812,847
812,830
813,827
818,824
823,878
836,849
842,849
862,3604
862,871
896,1830
896,1275
896,915
897,1735
897,1554
897,1271
898,1423
898,1246
898,1032
902,1404
903,1541
903,1066
903,1032
903,938
905,1746
905,914
906,1290
906,1271
906,1207
906,1172
906,1039
906,999
907,1827
907,1632
907,1116
912,1688
913,1794
913,1559
913,1529
913,1525
913,1054
913,921
914,1692
914,1502
915,981
916,1811
916,1737
916,1721
916,1625
916,1407
916,1388
916,1217
916,1128
916,1083
917,1802
917,1633
917,1540
917,1452
917,1227
917,1154
917,1142
917,1068
917,993
919,1673
919,1647
919,1241
920,1689
920,1435
920,1335
920,1323
920,1178
920,1117
921,1809
921,1623
921,1598
921,1447
921,1409
921,1330
921,1285
921,1284
921,1267
921,1143
921,1112
922,1911
922,1888
922,1879
922,1746
922,1712
922,1674
922,1605
922,1554
922,1391
922,1074
922,1048
922,967
923,1255
924,930
925,1868
925,1571
925,1258
925,1255
925,1239
925,1150
925,1101
925,959
926,1746
926,1617
926,1271
926,1214
927,1885
927,1451
927,1389
927,1291
927,962
930,1311
931,1436
931,1428
931,1296
931,1258
932,1881
932,1757
932,1557
932,1458
932,1391
932,1359
932,1171
932,1149
932,1003
933,1763
933,1373
933,981
934,1735
934,1717
934,1553
934,1437
934,1359
934,1327
934,1068
934,960
935,1902
936,1313
936,1062
938,1892
938,942
940,1569
940,1306
941,1899
941,1529
941,1309
941,1060
942,1725
942,1576
942,1529
942,1469
942,1322
943,1141
944,1167
944,949
945,1454
946,1599
946,1471
946,1407
946,1219
946,1117
946,972
947,1842
947,1557
947,1447
947,1417
947,1407
947,1222
947,1075
947,1006
947,994
948,1824
948,1692
948,1373
949,1818
949,1282
950,1676
950,1328
951,1866
951,1730
951,1410
952,1813
952,1737
952,1722
952,1598
952,1528
952,1351
952,1209
952,1201
952,1049
952,959
953,1853
953,1846
953,1778
953,1734
953,1689
953,1480
953,1467
953,1457
953,1334
953,1305
953,1290
953,1122
954,1899
954,1841
954,1704
954,1412
954,1366
954,1204
954,1082
957,1727
957,1143
957,969
958,1747
958,1536
959,1554
959,1243
959,1172
960,1900
960,1753
960,1685
960,1666
960,1457
960,1402
960,1351
960,1298
960,1201
961,1305
961,1110
962,1901
962,1885
962,1661
962,1526
962,1231
962,1114
962,1025
964,1541
964,1338
964,1189
964,1139
965,1812
965,1633
965,1436
965,1158
966,1860
966,1620
966,1465
966,1375
966,1272
966,1267
966,1028
967,1832
967,1683
967,1612
967,1572
967,1556
967,1544
967,1525
967,1398
967,1258
967,1160
968,1885
968,1709
968,1278
968,1258
968,1106
969,1828
969,1592
969,1382
969,1273
969,1062
971,1095
971,1005
972,1554
973,2968
973,1735
975,1725
975,1273
976,1881
976,1464
976,1237
977,1529
977,1042
978,1879
978,1821
978,1765
978,1700
978,1637
978,1460
978,1380
978,1180
980,1894
980,1604
980,1517
980,1341
980,1274
980,1219
981,1783
981,1229
982,1678
982,1675
982,1540
982,1156
982,1004
983,1843
983,1714
983,1644
983,1584
983,1305
983,1198
984,1672
984,1574
984,1503
984,1371
984,1322
985,1500
986,1188
987,1515
988,1529
988,1263
988,1257
989,1284
990,1171
991,1782
991,1718
991,1483
992,1739
992,1531
992,1235
993,1881
993,1821
993,1480
993,1179
993,999
994,1876
994,1868
994,1794
994,1712
994,1550
994,1457
994,1170
995,1613
995,1605
995,1557
995,1375
995,1230
995,1085
997,1754
997,1621
997,1598
997,1557
997,1460
997,1288
997,1156
998,1842
999,1598
999,1447
999,1390
999,1330
1000,1131
1000,1051
1001,1685
1001,1181
1001,1153
1003,1772
1003,1768
1003,1572
1003,1554
1003,1205
1003,1149
1004,1861
1004,1845
1004,1668
1004,1646
1004,1639
1004,1402
1004,1350
1004,1048
1004,1028
1006,1689
1006,1521
1006,1509
1006,1484
1006,1407
1006,1377
1006,1205
1006,1029
1007,1691
1007,1647
1007,1489
1007,1331
1008,1780
1008,1593
1009,1732
1009,1512
1009,1108
1010,1113
1010,1103
1010,1093
1012,1842
1012,1644
1012,1515
1012,1423
1012,1275
1012,1048
1013,1237
1014,1315
1015,1873
1015,1454
1015,1396
1015,1257
1015,1190
1017,1723
1017,1470
1017,1417
1017,1388
1017,1285
1017,1209
1017,1114
1017,1079
1018,1893
1018,1475
1018,1106
1019,1650
1019,1246
1019,1020
1020,1773
1020,1067
1021,1808
1021,1611
1021,1396
1022,1619
1023,1741
1023,1098
1024,1590
1024,1559
1024,1551
1024,1522
1024,1485
1024,1439
1024,1191
1024,1157
1024,1075
1025,1547
1025,1515
1025,1446
1026,1804
1026,1750
1026,1614
1026,1544
1026,1542
1026,1539
1026,1516
1026,1390
1026,1092
1026,1059
1028,1805
1028,1774
1028,1659
1028,1391
1028,1359
1028,1351
1028,1181
1028,1116
1028,1049
1029,1653
1029,1589
1029,1545
1029,1370
1029,1285
1029,1278
1029,1198
1029,1146
1029,1125
1030,1384
1031,1579
1032,1899
1032,1876
1032,1764
1032,1426
1032,1241
1032,1159
1032,1147
1032,1059
1035,1625
1035,1596
1035,1507
1035,1425
1035,1408
1035,1385
1035,1094
1036,1812
1036,1611
1036,1108
1037,1167
1037,1042
1039,1813
1039,1652
1039,1610
1039,1341
1039,1173
1040,1833
1040,1483
1040,1291
1040,1222
1040,1180
1040,1068
1040,1056
1042,1529
1044,1729
1044,1066
1045,1203
1047,1879
1047,1737
1047,1656
1047,1639
1047,1470
1047,1365
1047,1344
1047,1238
1047,1078
1048,1665
1048,1211
1049,1745
1049,1701
1049,1652
1049,1590
1049,1580
1049,1456
1049,1335
1049,1283
1049,1132
1050,1136
1051,1872
1051,1639
1051,1549
1051,1497
1051,1487
1051,1420
1051,1348
1051,1246
1052,1729
1052,1604
1052,1244
1052,1211
1052,1152
1054,1863
1054,1796
1054,1471
1054,1429
1054,1402
1054,1393
1054,1391
1054,1361
1054,1352
1054,1243
1054,1230
1054,1076
1055,1789
1055,1328
1056,1856
1056,1852
1056,1622
1056,1522
1056,1471
1056,1376
1056,1334
1056,1223
1056,1217
1056,1123
1057,1742
1057,1738
1057,1562
1057,1507
1058,1505
1059,1864
1059,1814
1059,1534
1059,1485
1059,1389
1059,1323
1059,1209
1059,1196
1059,1159
1060,1907
1060,1813
1060,1790
1060,1583
1060,1404
1060,1324
1060,1246
1062,1482
1062,1261
1062,1167
1063,1849
1063,1617
1063,1571
1063,1497
1063,1172
1064,1761
1064,1738
1064,1573
1064,1512
1064,1275
1066,1906
1066,1873
1066,1628
1066,1294
1066,1167
1067,1903
1067,1658
1067,1575
1067,1427
1067,1350
1067,1309
1068,1632
1068,1621
1068,1449
1068,1291
1068,1146
1069,1604
1069,1480
1069,1409
1069,1398
1069,1390
1069,1153
1070,1616
1070,1522
1070,1308
1070,1235
1070,1127
1072,1783
1072,1258
1074,1772
1074,1724
1074,1590
1074,1117
1075,1722
1075,1721
1075,1712
1075,1444
1075,1402
1075,1318
1075,1271
1076,1858
1076,1547
1076,1529
1076,1488
1076,1409
1076,1192
1077,1666
1077,1305
1078,1829
1078,1797
1078,1557
1079,1861
1079,1851
1079,1480
1079,1291
1079,1116
1080,1743
1080,1542
1080,1431
1081,1812
1081,1404
1082,1830
1082,1824
1082,1732
1082,1578
1082,1504
1082,1396
1082,1309
1083,1891
1083,1791
1083,1718
1083,1637
1083,1540
1083,1472
1083,1239
1083,1182
1083,1124
1084,1718
1084,1488
1084,1460
1084,1380
1085,3779
1085,3611
1085,3560
1085,1823
1085,1676
1085,1620
1085,1135
1086,1860
1086,1858
1086,1752
1086,1729
1086,1503
1086,1284
1086,1239
1086,1182
1086,1166
1088,1711
1089,1794
1091,1721
1091,1665
1091,1633
1091,1609
1091,1589
1091,1331
1091,1199
1091,1128
1092,1898
1092,1799
1092,1724
1092,1420
1092,1334
1092,1211
1092,1125
1095,1843
1095,1660
1095,1142
1099,1503
1099,1435
1099,1247
1099,1215
1100,1515
1100,1379
1101,1891
1101,1775
1101,1639
1101,1401
1101,1272
1101,1242
1102,1628
1102,1350
1102,1281
1103,1732
1103,1259
1104,1875
1104,1727
1104,1281
1104,1261
1106,1472
1107,1813
1107,1702
1107,1688
1107,1519
1107,1416
1107,1290
1107,1196
1107,1173
1107,1112
1108,1906
1108,1893
1108,1872
1108,1472
1108,1426
1109,1756
1110,1885
1110,1714
1110,1612
1110,1535
1110,1482
1110,1431
1110,1338
1110,1288
1110,1181
1110,1135
1110,1130
1110,1123
1112,1885
1112,1821
1112,1559
1112,1524
1112,1522
1112,1289
1112,1267
1112,1230
1113,1487
1113,1425
1113,1238
1114,1714
1114,1497
1114,1429
1114,1237
1114,1198
1116,1843
1116,1685
1116,1250
1116,1243
1116,1211
1116,1184
1117,1712
1117,1614
1117,1600
1117,1557
1117,1524
1117,1305
1117,1262
1117,1180
1120,1859
1120,1638
1120,1418
1121,1882
1121,1709
1123,1902
1123,1874
1123,1754
1123,1491
1123,1334
1123,1321
1123,1243
1123,1209
1123,1160
1123,1149
