user,firend
user 1,friend 1
3,232
3,117
3,69
7,148
7,40
9,82
13,158
16,284
16,277
16,141
20,337
21,285
21,250
21,211
26,150
26,126
26,45
27,315
30,268
31,72
44,144
45,60
48,314
48,171
48,163
50,57
53,323
53,285
54,217
57,119
59,161
60,211
62,314
65,324
65,129
67,133
69,252
69,113
72,322
72,303
73,324
73,84
77,331
77,252
79,203
82,345
82,329
82,128
83,199
85,304
87,129
88,346
88,121
96,109
98,150
99,144
103,106
104,272
105,331
106,315
107,3100
107,2135
107,537
107,425
108,236
109,338
113,341
113,272
118,231
119,304
119,141
121,123
122,211
123,332
123,178
128,298
128,285
130,254
130,236
133,334
133,213
133,186
134,317
136,2581
136,2386
136,2347
136,2285
136,1944
136,334
136,303
136,239
136,164
137,216
138,227
140,162
141,344
141,284
141,203
142,290
142,223
146,325
146,222
150,203
152,218
156,277
158,161
161,246
161,232
165,199
168,252
169,213
170,246
172,200
173,566
173,524
185,334
186,280
186,258
186,211
188,338
191,315
196,271
196,232
197,280
199,277
211,324
217,271
222,324
229,339
231,274
232,315
236,299
238,304
239,291
242,276
249,329
249,322
252,303
254,260
261,311
271,334
272,332
272,298
285,320
288,322
298,334
315,341
324,341
348,1740
348,1545
350,477
350,431
352,367
353,533
353,444
353,387
355,556
355,526
357,559
357,510
357,405
360,493
360,492
360,436
361,637
361,490
361,388
362,525
363,1525
363,1429
363,905
363,519
365,567
366,1820
366,522
366,448
366,420
366,414
367,1237
367,440
368,1179
369,559
369,434
369,376
371,465
372,556
372,517
372,500
373,1878
373,1320
373,676
374,1870
374,477
374,405
374,404
375,511
375,506
375,465
375,460
376,1654
376,1166
376,1025
376,508
376,392
378,1512
378,1210
378,554
380,455
382,388
385,604
385,526
385,517
387,558
388,683
390,481
390,456
390,431
390,423
391,1324
391,645
391,496
391,415
391,408
394,1025
394,666
394,563
395,1155
395,539
397,1767
397,538
397,427
398,683
398,645
400,936
400,540
400,520
402,1514
402,596
402,580
402,536
402,478
403,418
404,948
404,591
404,567
404,513
404,436
404,424
404,414
405,416
406,499
407,558
407,465
409,1179
409,524
409,514
409,496
409,455
410,526
410,450
412,1080
412,563
412,557
412,444
412,419
413,451
414,491
415,439
416,520
416,451
416,424
417,1332
418,525
420,1650
421,461
422,521
422,431
423,580
423,493
423,477
425,524
426,430
428,1766
428,1459
428,528
431,676
431,546
431,496
432,1790
432,1673
432,1487
432,645
432,591
432,469
432,463
434,652
434,634
434,482
436,1349
436,1025
436,594
436,557
436,510
436,495
438,1844
438,644
438,597
439,1237
439,537
440,495
442,548
444,645
444,461
445,559
446,512
449,559
449,520
450,562
450,507
451,570
451,488
451,483
452,526
452,492
456,492
458,606
458,517
459,505
460,654
461,1408
461,678
461,496
461,488
463,1358
463,515
463,503
465,512
470,489
471,520
472,515
473,523
473,500
475,1750
475,1385
475,1364
475,1246
475,1010
475,962
475,587
475,539
482,1679
482,1080
482,1012
482,645
483,1862
483,1831
483,1167
483,1052
483,981
483,676
484,1907
484,1842
484,1790
484,1647
484,1508
484,1416
484,1396
484,947
484,565
484,563
484,524
488,570
488,547
490,496
491,506
492,948
492,493
493,1332
493,516
494,1487
496,1673
496,1487
496,1475
496,1429
496,534
496,525
497,1844
497,1300
497,511
500,1357
500,508
503,1673
503,669
503,606
503,591
503,545
506,656
507,1514
507,601
507,536
509,510
510,559
511,526
511,515
512,591
512,553
513,1694
513,1606
513,1179
514,1179
515,1763
515,1679
515,1512
515,538
517,1647
517,1400
517,645
519,521
521,555
523,676
524,1694
524,604
526,1875
526,1722
526,1707
526,1429
526,1185
526,966
527,645
528,569
528,567
528,545
528,533
530,568
531,1179
531,560
