user,firend
user 1,friend 1
1,200
1,146
3,257
3,79
3,39
5,322
5,257
5,252
5,96
5,26
7,257
7,69
9,331
9,260
9,62
10,123
13,297
13,231
13,150
13,127
13,29
16,252
16,204
21,329
21,265
21,189
21,130
23,143
25,146
25,45
26,272
26,76
26,39
28,333
29,199
30,342
30,203
30,199
31,272
31,130
31,113
31,87
31,40
34,563
36,329
38,128
38,103
39,291
45,88
48,161
48,128
50,339
50,169
53,239
53,119
54,346
55,294
56,127
56,85
56,57
57,172
59,304
59,290
60,200
60,88
61,83
62,334
62,119
63,75
67,238
67,221
67,117
69,280
69,200
72,303
72,248
72,77
73,346
73,325
75,199
79,212
84,298
84,121
85,161
85,103
87,325
87,113
88,206
88,128
96,170
98,257
100,324
100,274
104,290
104,229
105,271
105,248
105,134
105,130
107,514
107,490
107,405
107,395
107,388
109,150
113,317
113,229
113,185
113,128
119,291
119,224
119,169
121,248
124,239
126,207
128,308
132,298
132,141
136,2639
136,2280
136,2075
136,344
136,196
136,168
136,164
136,161
140,167
146,203
158,252
158,187
161,281
161,250
161,178
163,299
165,329
168,248
169,261
170,314
170,269
170,261
171,1425
171,1010
174,312
176,318
178,188
180,330
184,202
185,276
185,252
185,229
186,208
199,331
200,303
200,208
211,291
214,220
217,297
222,342
222,304
224,277
232,345
234,295
235,334
235,239
236,239
239,320
245,264
249,332
249,291
252,284
258,332
258,290
260,341
269,320
269,297
276,295
284,332
285,324
285,297
290,297
297,345
304,345
313,334
329,345
332,342
348,1242
348,1078
349,488
350,430
351,501
352,487
353,1791
353,1620
353,1472
353,536
354,553
354,363
355,524
355,483
355,394
357,428
359,490
359,366
360,1313
360,397
360,389
361,538
362,428
362,394
363,1699
363,1265
363,948
363,683
363,528
363,442
363,391
365,395
366,1893
366,1545
366,1536
366,1173
366,504
367,1673
367,1237
367,565
367,528
367,512
368,482
368,455
368,438
368,434
368,402
368,400
369,559
370,470
370,434
370,418
371,503
373,1473
374,1616
374,1435
374,604
374,536
374,534
375,517
376,1599
376,1566
376,1273
376,1158
378,609
378,556
378,546
378,473
378,459
378,444
378,430
380,551
381,544
382,391
385,683
387,1446
387,504
387,392
388,596
388,515
388,434
388,402
389,1889
389,1807
389,1778
389,1727
389,1654
389,1624
389,1179
389,924
389,503
389,500
390,426
391,542
391,461
391,403
391,397
392,414
394,651
394,524
395,1631
395,596
395,593
395,579
395,496
395,439
395,432
395,403
396,495
396,491
397,559
397,517
397,493
398,1740
398,1358
398,496
400,1616
400,574
400,494
400,478
402,645
402,565
402,536
402,512
402,461
404,1514
405,1313
409,1487
409,496
410,431
410,415
412,667
412,636
412,584
412,450
413,538
413,479
413,456
414,546
414,523
415,606
415,469
415,438
416,545
417,1692
417,1574
417,580
417,489
418,521
420,1338
420,580
420,512
421,669
421,477
421,424
422,623
422,535
422,514
423,1694
423,1543
423,481
425,542
425,517
425,515
425,511
426,545
427,649
428,1268
428,503
428,494
428,493
429,553
431,1616
431,1013
431,560
431,520
434,669
434,614
434,567
434,526
434,483
435,554
436,632
436,544
436,439
439,546
440,567
440,505
440,486
442,458
445,557
445,506
446,1122
449,469
450,570
450,520
451,1692
451,511
451,473
451,463
452,488
455,560
455,470
456,526
456,515
456,500
459,545
459,528
461,604
461,545
462,467
463,1374
463,1313
463,496
463,491
465,596
465,565
465,543
465,492
470,539
470,513
471,669
471,641
473,566
473,559
473,517
475,1629
475,1616
475,1600
475,1515
475,1459
475,1217
475,1142
475,1099
475,1062
475,948
475,570
475,526
475,518
478,559
478,544
479,1545
479,676
480,508
481,513
481,500
481,492
482,1574
482,651
482,536
483,1785
483,1738
483,1613
