user,firend
user 1,friend 1
3,322
3,268
5,251
7,122
7,9
9,320
9,239
9,237
13,134
16,297
17,162
17,28
21,133
21,38
21,29
22,272
24,204
25,161
25,60
26,84
26,73
28,343
30,203
30,141
30,103
31,313
31,272
31,261
31,121
34,667
38,231
39,176
39,142
40,323
45,252
50,199
50,120
51,332
51,79
53,104
55,221
56,268
56,106
57,281
59,297
59,224
62,75
63,236
64,200
65,170
66,341
66,323
66,236
66,213
67,237
69,134
72,109
79,339
80,96
82,113
83,119
84,341
84,169
84,136
85,100
87,277
87,168
92,191
94,325
98,236
101,146
103,340
103,239
104,291
104,288
105,252
105,199
105,121
107,3361
107,683
108,223
109,315
109,257
109,250
113,223
118,345
118,188
119,211
119,159
122,265
125,128
128,277
128,224
130,308
130,188
134,339
134,332
134,322
134,186
136,2469
136,2400
136,2176
136,2083
136,2006
136,1947
136,1923
136,223
136,164
141,238
142,221
148,238
149,243
158,277
159,213
161,224
170,298
170,246
170,189
185,261
185,236
185,223
191,277
191,196
200,291
203,251
208,272
211,329
221,341
224,344
224,257
225,321
234,261
235,277
238,277
242,246
246,332
246,325
246,252
248,334
248,254
250,272
257,276
258,277
258,276
261,322
269,285
271,274
283,304
290,344
290,303
295,315
297,318
298,304
323,331
329,334
334,341
338,342
348,1574
348,1114
348,651
350,580
350,562
350,542
350,457
350,389
352,436
353,1791
353,1631
353,1630
353,1565
353,1490
353,1400
353,676
353,382
353,362
354,434
355,683
357,561
357,452
357,422
360,559
360,525
360,502
360,490
360,489
361,546
362,538
362,514
362,418
363,1808
363,1095
363,494
365,461
366,1785
366,1051
366,917
366,560
366,392
367,458
368,1155
368,548
368,495
368,472
368,376
369,537
369,519
369,425
370,536
370,519
370,513
371,563
372,417
373,430
373,419
374,508
374,494
374,392
376,1680
376,1311
376,629
376,558
378,1673
378,511
378,477
378,444
381,544
387,1777
387,565
387,545
387,528
387,494
388,1744
388,683
388,515
388,417
389,1830
389,1510
389,438
391,1313
391,676
391,555
391,413
391,408
394,1179
394,507
394,495
394,452
395,426
396,517
396,483
396,444
397,536
397,431
398,542
398,421
400,1545
400,1155
400,930
402,565
402,502
402,439
402,427
403,513
403,404
404,1237
405,489
406,514
407,539
407,537
408,1025
408,936
408,676
408,421
409,565
409,507
409,488
409,465
410,517
412,1514
412,1397
412,594
412,458
413,558
414,1142
414,1102
414,495
414,457
415,669
415,614
415,604
415,516
415,511
415,440
416,559
417,673
417,502
417,488
417,473
418,420
419,1778
419,1767
419,420
420,1897
420,1859
420,1786
420,1371
420,1095
420,515
421,560
421,523
423,507
425,435
426,568
426,556
426,428
427,641
428,1444
428,1334
430,1844
430,1358
430,641
430,609
430,436
431,1881
431,567
431,543
432,1673
432,1645
432,669
432,487
434,667
434,538
434,483
434,482
435,451
436,1790
436,1512
436,1397
436,1374
436,905
438,1013
438,616
438,487
438,457
439,545
439,504
439,497
442,490
442,452
444,1740
444,683
444,651
444,514
445,446
449,553
449,518
450,528
451,566
452,676
452,511
452,494
456,1114
456,556
457,1013
458,567
458,486
458,479
460,534
460,485
461,1565
461,1514
461,601
461,498
462,601
463,528
463,466
465,1694
465,1155
465,976
465,968
465,531
466,547
470,539
471,481
475,1777
475,1455
475,1169
475,1113
475,1086
475,915
478,520
481,527
482,1694
482,1487
482,500
482,492
483,1885
483,1687
483,1686
483,1591
483,1587
483,1347
483,1089
483,969
483,682
483,620
483,597
483,579
483,531
483,521
484,1906
484,1742
484,1709
484,1646
484,1606
484,1595
484,1205
484,1008
484,966
484,917
484,507
484,496
487,936
487,683
489,521
489,503
492,915
492,644
492,569
493,1512
493,641
493,541
496,1294
496,930
496,534
496,528
497,1778
497,556
497,554
498,546
500,554
502,587
506,1358
507,1692
507,1616
507,560
510,558
510,517
511,1514
511,569
514,542
515,1324
515,930
515,666
515,546
517,1303
519,525
524,1767
524,1425
524,634
524,546
525,1767
525,1320
526,1685
526,1683
526,1613
526,1610
526,1603
526,1491
526,1396
526,1382
526,1277
526,1084
526,1062
526,925
528,565
531,637
533,559
533,549
536,560
537,570
537,546
538,1855
538,1646
538,1529
538,601
539,556
541,561
542,1374
542,1114
542,651
544,680
544,671
544,558
545,604
545,555
546,596
548,651
555,571
556,637
557,580
559,1400
561,1606
561,676
563,1549
563,1296
563,586
565,676
566,1763
566,1250
566,1079
566,906
567,1357
570,1313
574,637
580,1281
582,665
589,616
591,1606
591,629
596,1871
596,1371
596,1275
596,1076
596,1001
598,641
601,1882
601,931
605,666
606,1899
606,1892
606,1786
606,1689
606,1631
606,1595
606,1515
606,1412
606,1306
606,1080
606,932
606,931
606,676
606,610
612,653
614,1427
616,685
616,666
617,622
629,1060
629,651
633,672
637,1864
637,1813
637,1596
637,1541
637,1408
637,1366
637,1282
637,1156
637,1054
637,1024
637,999
637,988
637,917
639,1080
639,1018
641,1862
641,1689
641,1449
641,1444
641,1129
641,1112
646,669
651,1831
651,1699
651,1671
651,1446
651,1400
651,1399
651,1121
651,1104
651,965
678,684
686,880
687,751
687,695
688,812
689,833
690,827
691,714
693,748
693,696
695,827
695,822
695,779
695,736
696,837
697,869
697,734
698,824
700,823
700,711
703,876
705,848
706,835
708,748
709,844
709,818
709,792
709,724
711,741
713,880
718,810
718,778
719,839
720,835
721,800
723,773
724,815
724,758
727,810
727,734
727,731
728,851
728,731
730,835
730,741
733,760
736,778
737,849
738,772
741,774
741,760
745,836
747,834
747,760
751,810
752,779
752,770
753,764
754,853
754,843
755,768
755,760
758,835
759,847
759,780
760,815
762,768
764,856
764,792
769,805
769,780
771,847
773,804
774,849
774,821
776,810
777,847
778,880
778,829
780,836
782,789
783,784
799,844
800,820
805,846
805,820
805,808
807,853
808,827
812,835
817,848
817,829
818,823
823,844
823,837
827,835
829,844
831,840
862,3929
896,1727
897,1823
897,1736
897,1730
897,1683
898,1381
900,1511
901,1593
902,1903
902,1820
902,1715
902,1587
902,1286
903,1784
905,1247
906,1683
906,1669
906,1564
906,1214
906,1047
906,983
906,967
906,947
907,1431
907,1389
907,1377
907,1201
907,1153
907,1003
907,934
912,1844
912,1113
913,1711
913,1584
913,1529
913,1389
913,1380
913,1355
913,1268
913,1226
913,999
913,993
913,939
915,1862
915,1827
915,1791
915,1675
916,1626
916,1398
916,1342
916,1336
916,1068
917,1901
917,1760
917,1758
917,1596
917,1529
917,1257
917,960
919,1682
919,1081
920,1272
921,1863
921,1844
921,1832
921,1816
921,1659
921,1637
921,1339
921,1287
921,1163
921,1161
921,1153
921,1112
922,1663
922,1393
922,1351
922,1024
924,1444
925,1868
925,1789
925,1679
925,1440
925,1359
925,1182
926,1891
926,1868
926,1024
926,1006
927,1761
927,1559
927,1416
927,1189
927,1130
927,1126
927,1110
927,999
930,1794
930,1506
932,1842
932,1833
932,1809
932,1795
932,1772
932,1736
932,1718
932,1702
932,1614
932,1527
932,1516
932,1214
933,1636
933,1495
933,1320
934,1861
934,1826
934,1809
934,1619
934,1172
934,1165
934,1156
934,1107
934,1018
934,1006
935,1268
936,1743
936,1671
936,1030
937,1127
938,1907
938,1137
939,1620
939,1320
940,1739
940,974
941,1725
941,1647
941,1479
941,1426
941,1148
942,1875
942,1578
942,1576
942,1382
942,1155
942,964
943,1785
944,1727
944,1373
944,1010
945,1277
946,1861
946,1811
946,1660
946,1572
946,1523
946,1470
946,1389
946,1290
946,1222
946,1173
946,994
946,982
946,953
947,1905
947,1789
947,1659
947,1646
947,1530
947,1457
947,1359
947,1298
947,1164
947,953
948,1813
948,1309
950,1535
951,1877
951,1800
951,1584
951,1561
951,1557
951,1461
951,1420
951,1222
952,1879
952,1819
952,1665
952,1659
952,1632
952,1619
952,1564
952,1340
952,1337
952,1222
952,1153
952,1075
953,1771
953,1723
953,1652
953,1561
953,1171
953,960
954,1667
954,1503
954,1021
955,1889
957,1728
957,1396
958,963
959,1842
959,1757
959,1717
959,1652
959,1632
959,1605
959,1554
959,1520
959,1509
959,1361
959,1243
959,1214
959,1149
960,1905
960,1757
960,1730
960,1717
960,1595
960,1513
960,1405
961,1827
962,1625
962,1512
962,1226
962,1070
964,1541
964,1347
964,1189
964,1104
965,1820
965,1725
965,1472
965,1260
965,1139
965,969
966,1842
966,1811
966,1658
966,1622
966,1590
966,1551
966,1542
966,1538
966,1470
966,1407
966,1359
966,1312
966,1280
966,1272
966,1198
966,1075
966,1012
967,1799
967,1683
967,1662
967,1620
967,1551
967,1437
967,1435
967,1434
968,1717
968,1349
969,1661
969,1322
971,1582
971,1263
972,1867
972,1754
972,1662
972,1547
972,1409
972,1289
972,1135
973,1842
974,1311
974,1310
974,994
975,1284
975,1273
976,1767
977,1469
977,1152
977,1121
978,1861
978,1799
978,1542
978,1447
978,1407
978,1402
978,1054
980,1626
980,1463
980,1250
981,1893
981,1429
981,1247
981,1190
981,1170
981,1014
982,1769
982,1669
982,1388
982,1340
982,1289
982,1091
982,1026
982,1024
983,1737
